job_title,company_name,address,job_description,job_source_url,job_posted_date,job_source,job_type
Oracle SOA Developer,"Esolvit, Inc.","Gaithersburg, MD, USA","Title: SOA Developer Location: Gaithersburg, MD, (20% Onsite) Description: Design, build and configure applications to meet business process and application requirements. Perform the detailed design of complex applications in Oracle E-Business Suite (EBS) for Financial modules by troubleshooting and customizing technical architecture components; Develop technical specifications and support customizations to make sure that the custom components meet application requirements and performance goals;",https://www.dice.com/job-detail/b84027aa-8d8d-4c12-b6ec-fecd38c62f26?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 2 hours ago,Dice,contract
Sr. Java Developer,IT Convergence,"Atlanta, GA, USA","Seeking a Sr. Developer – Java Consultant. Our client is on a journey to becoming the best IT organization in the airline industry, a journey of transformation. They are changing the way we do business from top to bottom as we strive to create meaningful and innovative solutions and are looking for team members to help us realize our vision. Responsibilities: Responsible for the analysis, design, construction, testing, and implementation of business and technical information technology solutio",https://www.dice.com/job-detail/f87afa89-8109-4350-830f-08791c7cfa41?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
Sharepoint Developer,Panacea Direct Inc.,"Philadelphia, PA, USA","Panacea Direct Inc Panacea direct is a boutique consulting firm with a different Line of Business. Professional service is the space where we have been catering Manpower to our different clients in the entire USA. Panacea Direct is an equal opportunity employer and we are committed to a work environment that supports, inspires, and respects all individuals. If interested, please apply with your resume with complete educational details and Linkedin Job Location : Philadelphia, PA (Onsite) Duratio",https://www.dice.com/job-detail/8e326db3-b296-420c-bab8-fc6101e9e461?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
Sr. Backend Developer,"AGM Tech Solutions, LLC","Miami, FL, USA","AGM Tech Solutions, on behalf of the Client - a Global Technology Company, is hiring a Backend Deeloper- C# and SQL Overview of Role: The Backend Developer C# Software Engineers will focus on back-end development. Duties: Provide high quality solutions by designing, developing, implementing, and maintaining intranet applications and data projectsDefine objectives/solutions by analyzing user feedback and requests; envisioning system features and functionality to be able to produce a workable s",https://www.dice.com/job-detail/8d38dab6-d5e4-4110-8b9d-c33e8f5061b6?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 1 hour ago,Dice,contract
Sr. Java Backend Developer,"Sterling 5, Inc.","Dallas, TX, USA","Role: Sr. Java Developer Location: Dallas, TX (On-site) Duration: 6+ Months contract Job type: W2 or 1099 Independent contract (No Corp2Corp) 10+ years of experience developing in Java. Backend focused. Primary requirements: 10+ years of experience developing in java JAVA API Spring boot Multi-Threading Oops Concept Cloud Experience' Must Have Qualifications: 10+ years of experience with development and designing applications using Java, Spring, Spring boot frameworks. 10+ years' experience",https://www.dice.com/job-detail/e17ac3bf-80d9-422d-8097-dc27aea000a7?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
Java Developer,S2SSoft,"Remote or Tempe, AZ, USA","Title: Java Developer Location: San Ramon, CA/ Tempe, AZ (Remote for 6 months) Experience-10+ years Key Skills: Core JavaStrong Spring boot & Spring BatchSQL,/OracleDBMicroservicesPayment BackgroundAWS knowledge highly recommended Essential Job Functions: Performing requirement analyses.Developing high-quality and detailed designs.Perform software and data analysis to uncover issues and solve complicated problemsAssist in application design and lifecycle managementBreak large subjective",https://www.dice.com/job-detail/2bfe3207-9250-4cbb-b7d2-89192355a04a?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
Java/Oracle Developer,Matlen Silver,"New York, NY, USA","Job Title: Java Developer Duration: 18 months Location: NYC Required Pay Scale: 70-80 / hr Job Summary: Project Details: This Java/Oracle Developer position is within Research Technology and the candidate will be working on the GERA and iQ/RDR applications that are core applications in the Research publishing workflow. Skills/Experience: 5+ year of work experience with J2EE, Spring and Spring bootProficiency in the following areas: Java, Spring Framework, Maven and GitExperience with JavaSc",https://www.dice.com/job-detail/2c952bed-9dbf-4846-9e94-6f44da8dc97e?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 3 hours ago,Dice,contract
Java Developer,S2SSoft,"San Ramon, CA, USA","Hi, I am Lakshmi Priya from S2S Soft. Hope you are doing well, Kindly let me know if you are interested for the below position. Role : Java Developer Location : San Ramon, CA/ Tempe, AZ (Initial Remote) Job Description : Key Skills: Core JavaStrong Spring boot & Spring BatchSQL,/OracleDBMicroservicesPayment BackgroundAWS knowledge highly recommended Essential Job Functions: Performing requirement analyses.Developing high-quality and detailed designs.Perform software and data analysis",https://www.dice.com/job-detail/f1e57896-700a-4587-a476-3e7730a20c7c?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
Liferay Developer,Matlen Silver,"Pennington, NJ, USA","Job Title: Liferay Developer Duration: 12-18 months Location: Pennington, NJ, Charlotte, NC , Addison, TX, Plano, TX or Jersey City, NJ Required Pay Scale: 68-73 Due to client requirements this role is only open to W2 candidates Job Summary: Responsible for developing, enhancing, modifying and/or maintaining applications. Software developers design, code, test, debug and document programs as well as support activities for the corporate systems architecture. Work closely with business partners i",https://www.dice.com/job-detail/7462fccb-bf06-4ce0-9dc1-a595912b256a?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 1 hour ago,Dice,contract
React.JS Developer,ClifyX,"Houston, TX, USA","ClifyX group is an award winning IT Consultancy formed in 1998. Our Mission is to provide our clients with Optimal Technology solutions that are effective and within budgets. We specialize in helping Organizations to review their strategic SOW Projects/Talent needs and implement high value and cost effective solutions to increase profitability and efficiency. Our consulting capabilities include expertise in Cloud, Artificial Intelligence, Data Analytics and compliance aspects of Cyber Security d",https://www.dice.com/job-detail/18dbfbf2-8ff4-41f6-abe8-3c831cdaa3d0?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 2 hours ago,Dice,contract
Application Developer,AANSEACORE,"Madison, WI, USA","Job DescriptionWe are looking for a passionate and motivated Application Developer to join our “Always On” strike teams to improve the resiliency of our applications. A candidate who enjoys the challenge of writing software and automation to create repeatable and reliable application deployment and maintenance processes. Skill / QualificationsMinimum bachelor’s degree in a technical field.2+ years of experience Object Oriented Programming languages such as C#, or Java and Programming Principles",https://www.dice.com/job-detail/28ae976e-055a-4fa5-8af9-1c7a42c4b9a7?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 7 hours ago,Dice,contract
Java Developer,Tek Inspirations LLC,"Boston, MA, USA","Java Developer 12 MONTHS Local Hybrid to Boston MA ( Linkedin Required ) ( person who will take his Interview byself only ) Summary of the Project’s Information: GFT has currently a team of 2 active resources working on the project for over 1-3 years now. It isn’t an extensive team, however it’s a solid project that can provide long lasting contract for the contractors onboarded.Responsibilities: This individual will help support and enhance Morgan Stanley/Eaton Vance Loan and CLO platforms",https://www.dice.com/job-detail/c6470872-9f4a-4190-bf57-d167b595a6f7?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
Senior Appian Developer,"Resourcesoft, Inc.","Little Rock, AR, USA","Requirements: 6 or more years of experience as a Software Developer. Experience with Appian 20.X. Experience with AWS, Java, JavaScript, ReactJS is required. Experience in HTML/CSS, REST API services is required. Experience of integrations using Web API. Appian Certification is highly preferred. The ideal candidate has a bachelor's degree in Computer Science or a related field. Excellent communication skills - verbal and written. Responsibilities: Executes unit, system, and integration testing.",https://www.dice.com/job-detail/4cb9bf51-a993-4839-ac80-aa751769996e?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 1 hour ago,Dice,contract
RPA UI Path Developer,CGATE Corporation,"Cincinnati, OH, USA","RPA Ui Path Developer REQUIRED TO WORK ONSITE. Location: Cincinnati-OH MUST HAVE: Certification in UiPath and Microsoft Power Platform, Visio or Lucid experience. Essential Skills: Create Process maps include current state and future state using tools like Visiom Lucid etc, Develop detailed SDD (Solution Design Document), Deliver demos, technical trainings. Strong experience in automating Front-office and Back-office process areas involving Web, Mainframe, Citrix and Windows-based applications,",https://www.dice.com/job-detail/a6e696f7-c104-42bb-af4e-b666265694ca?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 1 hour ago,Dice,contract
SR. .Net developer,"Digitek Software, Inc.","Columbus, OH, USA","One of our clients is looking for the position of Technical Specialist-.Net Developer based on following skills: Technical Specialist 4 (TS4) - ITS-AppDev to lead, implement & support .Net projects built in-house. Consultant will work with Projects – UMTD Enhancements for Next Gen, Payment Error Rate Measurement (PERM), Fraud referral Coordination (FRC), FRC Enhancements Responsibilities: Provides overall direction, guidance, definition, and facilitation for the advancement of dashboard dev",https://www.dice.com/job-detail/53d5514b-a672-4822-8f72-5406a75b4100?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 2 hours ago,Dice,contract
Senior Java Developer - (Banking/Finance),Kellton,"Jersey City, NJ, USA","Title: Senior Java Developer Location: Jersey City, NJ (Day One On Site) Job Description: What Will You Do Work in an agile and fast-paced environment interfacing with management, business and senior technology membersUnderstand technical and Business processes of various front office, trading and settlement applicationsUnderstand business requirements, processes and specifications required to support implementationCommunicate and coordinate effectively with business analysts and cross functiona",https://www.dice.com/job-detail/03af06ac-efd5-4cd3-b7f3-5e174dc6774c?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 1 hour ago,Dice,contract
Sr. Full Stack Java Developer (Hybrid 2 days a week),Khayainfotech,"St. Louis, MO, USA","Hi, Job Title: Sr. Java Full Stack Developer Duration: Long Term Contract. Location: St. Louis, MO (Hybrid 2 days a week) Must Have : Strong Java Background E2E TestingJenkinsAbout The Role Ensure quality of one or more application codebases and alignment with development standards.Provides input into design of automation for full infrastructure deployment; manages review of and tests for compatibility and integration processes needed to connect with other devicesAutomates large scale sys",https://www.dice.com/job-detail/4f4d1153-8f90-410d-a192-43f758372769?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 2 hours ago,Dice,contract
Sr. Java Full Stack Developer Hybrid positon,Khayainfotech,"St. Louis, MO, USA","Job Title: Sr. Java Full Stack Developer Duration: Long Term Contract. Location: St. Louis, MO (Hybrid 2 days a week) Must Have : Must go to St. Louis, MO Office 2 days a week, no exceptionsStrong Java BackgroundE2E TestingJenkinsAbout The Role Ensure quality of one or more application codebases and alignment with development standards.Provides input into design of automation for full infrastructure deployment; manages review of and tests for compatibility and integration processes needed to c",https://www.dice.com/job-detail/9c04a88f-502d-4029-90f5-0d9cac6887a3?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
.NET Developer - Hybrid (0890),"BT Consulting, LLC","Philadelphia, PA, USA","Title: .NET Developer Hybrid Role: Remote and expected to come into the office 1x/week. Location: This position will be mainly remote, however the candidate must live in the tri-state area (PA, NJ, DE) and must be commutable to the office as needed. Work Address: Market St, Philadelphia, PA 19103 * Only candidates that live in the tri-state area or are willing to relocate upon hire should apply. * It is a requirement that anyone who needs to be onsite for any amount of time, must be fully Covid",https://www.dice.com/job-detail/24f5958c-1d8c-48b9-b16a-c54ffb662563?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted,Dice,contract
Tableau Developer,DVG Tech Solutions LLC,"Bentonville, AR, USA","Role: Tableau Developer Location: Bentonville, AR (Onsite Day 1) Duration: 6 Months Exp: 9+Yrs. Job Description: Primary Responsibilities: • Serve as an integral member of the team responsible for the following: • Build comprehensive dashboards and reports using Tableau Desktop • Perform development activities from gathering requirements and designing solutions, through developing code / reports, to testing and release / deployment. • Research and identify needs, goals, and business models by co",https://www.dice.com/job-detail/8a96d5e7-d306-47b9-bc26-d606b7e843f2?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 1 hour ago,Dice,contract
Java Developer,Prominds Business Consulting Inc,"McLean, VA, USA","Java Developer Mclean, VA( Day 1 onsite/Hybrid) Long term contract • Must have 10+ years of experience. Must have experience with FitNesse • Engage business users to define the requirements and design for a vast array of tools supporting trade analytics, pooling & securitization, trade capture, reporting, and reconciliation. • Application development, prototyping, and high level technical consulting. • Work closely with team members and business partners to develop cutting edge technology",https://www.dice.com/job-detail/31038e10-5a34-4d75-a865-dbce1405a510?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
"Sr. Java Full Stack Developer 12+ Onsite Saint Louis, MO",Khayainfotech,"St. Louis, MO, USA","Job Title: Sr. Java Full Stack Developer Duration: Long Term Contract. Location: St. Louis, MO (Hybrid 2 days a week) Must Have : Must go to St. Louis, MO Office 2 days a week, no exceptionsStrong Java BackgroundE2E TestingJenkinsAbout The Role Ensure quality of one or more application codebases and alignment with development standards.Provides input into design of automation for full infrastructure deployment; manages review of and tests for compatibility and integration processes needed to c",https://www.dice.com/job-detail/c0990797-3768-404e-b2ef-9a390048f845?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 2 hours ago,Dice,contract
Database Developer,NR Consulting LLC,"Lansing, MI, USA","Job Title: Database Developer Location: Lansing, MI (Hybrid) Duration: 1+ Year Job Type: Contract with extension Position Justification Provide technical leadership to the application development team, which includes designing, developing, and supporting complex applications. The resource will be involved in collaborating with the business area to ensure the technical design of the application meets the business requirements. The resource will provide technical guidance to the other developers i",https://www.dice.com/job-detail/3256ac27-925e-4822-91b4-cb0582526199?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
Senior Java Developer - (Banking/Finance) W2 onsite,Kellton,"Jersey City, NJ, USA","Lenmar Consulting is hiring for leading Banking / Financial Corporations. Below is an open position to be filled on an immediate basis. Title: Senior Java Developer Location: Jersey City, NJ (Day One On Site) Pay Rate: $100/hr Job Description: What Will You Do Work in an agile and fast-paced environment interfacing with management, business and senior technology membersUnderstand technical and Business processes of various front office, trading and settlement applicationsUnderstand business r",https://www.dice.com/job-detail/5eee7c5b-b148-4185-909b-752327125284?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 1 hour ago,Dice,contract
"Sr ETL Developer ( Abinitio, Bigdata & Cloud migration )",TalTeam,"Remote or Reston, VA, USA","Sr ETL Developer ( Abinitio, Bigdata & Cloud migration ) Reston VA Remote _ However Needed Local candidates from DC, VA and MD Notes from the Manager: • Strong SQL and data modelling skills like 3rd normal form and dimensional modelling • Migrate ETL from On Prem to Cloud and support testing efforts. • Experience in design, development and tuning industry leading ETL, Big Data, and/or Business Intelligence software tools in data intensive, large scale environments. • Hands-on development exper",https://www.dice.com/job-detail/99f9ab4c-3d10-4d5c-9758-2b51d049eaf4?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
.NET Sr Developer,SA Technologies Inc,"Spring Hill, FL, USA","Title: .NET Sr Developer Client Location: SpringHill, FL Tentative 6+months contract with Extension Initial 1st Month Onsite then 100% Remote role Principal Duties and Responsibilities: (1) Responsible for the core development of our custom internal and external facing enterprise applications leveraging Angular and Microsoft .Net technologies (C#, , MVC, SQL Server, Angular). (2) Participate in research on emerging technologies to accelerate the development of cloud and our Microsof",https://www.dice.com/job-detail/df169505-9906-453f-af8f-4015f9f29f48?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted moments ago,Dice,contract
Java Lead Developer (12+),S2SSoft,"Fremont, CA, USA","S2S Soft is a Global IT Solutions and Services company with unmatched expertise spread across various Industrial Internet like IT Staff, Document Management, Software Development, Mechanical Design and Independent Software Vendors. Our clients have relied on us for providing Technology initiatives and support for their business processes in the areas of Enterprise Application Management, Custom Application Management, Business Intelligence & EAI, Infrastructure Management & Security and Quality",https://www.dice.com/job-detail/db69559a-82b9-464d-bc3c-adcab8d9dd14?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 2 hours ago,Dice,contract
Immediate Opportunity for SharePoint Developer at Remote,Cerebra Consulting Inc,"Remote or Richmond, VA, USA","Cerebra Consulting Inc is a System Integrator and IT Services Solution provider with a focus on Big Data, Business Analytics, Cloud Solutions, Amazon Web Services, Salesforce, Oracle EBS, Peoplesoft, Hyperion, Oracle Configurator, Oracle CPQ, Oracle PLM and Custom Application Development. Utilizing solid business experience, industry-specific expertise, and proven methodologies, we consistently deliver measurable results for our customers. Cerebra has partnered with leading enterprise software c",https://www.dice.com/job-detail/225b32ed-561f-41a6-ab21-a0256af6a971?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 1 hour ago,Dice,contract
Java Backend Developer (Hybrid Weekly 2Days To office ),Khayainfotech,"New York, NY, USA","Hi, Job Title: Java Backend Developer Duration: Long-Term Contract. Location: New York, NY (Hybrid Weekly 2Days To office ) Must-Have : 10+ Years of Java DevelopmentStrong in Spring boot.Strong in MicroservicesAWS Cloud engineer Degree in Computer Science or equivalent experienceAdvanced experience with Java/J2EE technologies like Spring boot framework, Microservices REST APIs, JSON, Java StackAdvanced Microservices architecture working experienceStrong foundation in algorithms, data structure",https://www.dice.com/job-detail/03323963-1250-407a-96ec-352adaa4f32a?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D2%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=f1696a51-f442-44a2-9677-c5f797d7443c,Posted 2 hours ago,Dice,contract
