job_title,company_name,address,job_description,job_source_url,job_posted_date,job_source,job_type
Sr. Full Stack Developer with Angular 6,BITS,"Austin, TX","We are needing candidates that have a minimum of 10 years of experience listed on their resume. This is non-negotiable, must have 10 (or more) years of experience on their resume. Candidates must be able to demonstrate, strong, hands-on development experience in Angular 6 (or above), Java, Spring Boot and Hibernate. The interview process will be 1 Apex tech screen; 2 client interviews.
The full job description is below. Please let me know if there are any questions or if any further information is needed at this time.
Job Description:
Design new products, product features, and product enhancements for large scale application",https://www.glassdoor.com/partner/jobListing.htm?pos=205&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_13016d1f&cb=1679635193419&jobListingId=1008545970113&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-24f986bf5d404dc8-,24h,Glassdoor,Contract
Senior Dot Net Developer,1 Point System,"Orlando, FL",".Net development with ASP.NET MVC using C# language (6+ years’ of relevant experience desired)
Hands-on experience on ASP.NET, MVC, Web services
JavaScript, jQuery, CSS (4+ years’ experience desired)
Web/Responsive UI development/presentation layers (4+ years’ experience desired)
Good understanding of TFS & Agile experience is highly advantageous
Must have developed projects from inception.",https://www.glassdoor.com/partner/jobListing.htm?pos=206&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_346518fe&cb=1679635193419&jobListingId=1008545905086&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-f6525e8abb749705-,24h,Glassdoor,Contract
C++ Developer - Financial Services(W2),Phasorsoft LLC,Remote,"Note : Not For C2C
we are looking for candidates who can work on W2(pay roll)
Description :
Job Description:The Senior Programmer Analyst will interact with Business, Support, and Project Management teams to help design, develop, document, analyze, and update the current software system, which runs on Linux platforms;
The role is a mix of development, troubleshooting, analysis, implementation/deployment, and general user support;
Financial experience required (comfortable with mutual funds, stocks, bonds, yields, etc.);",https://www.glassdoor.com/partner/jobListing.htm?pos=207&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_f8241e7c&cb=1679635193419&jobListingId=1008545945746&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-c7ab63388a66a106-,24h,Glassdoor,Contract
Senior Java Developer,DIGITAL MAPOUT SOLUTIONS INDIA PRIVATE LIMITED,Remote,"Senior Java Developer(Mono & Flux)
Location: Irving , Tx- remote
Min 10+ years of hands-on development in Java Technology stack (Java 8 & Java 11)
Hands on experience in Reactive Spring (Mono & Flux) is a must.
Hands on experience on Spring Actuators, Spring AOP
Hands on experience on Low Level Design & High-Level Designs
Cassandra or other Nosql DB experience & Oracle experience
Unit Testing in Junit 4, Junit 5, Mockito, Jenkins, Sonarqube, Maven",https://www.glassdoor.com/partner/jobListing.htm?pos=208&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_d55ab74e&cb=1679635193419&jobListingId=1008545806208&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-0b9adf9c307564dd-,24h,Glassdoor,Contract
Senior .Net Developer,"InforTalents, Inc","North Palm Beach, FL","Title: .Net Developer (onsite)
Location: Juno Beach, FL
Work authorization: any (candidate must be authorized to work in US)
Must-have skills:
C, C# .NET
Mono (.Net for Linux)
SCADA systems and ICCP connections
Oracle, SQL Server and PostgreSQL",https://www.glassdoor.com/partner/jobListing.htm?pos=209&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_1f4d7cd3&cb=1679635193420&jobListingId=1008545936575&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-555c7dad6c8ae015-,24h,Glassdoor,Contract
Full Stack .Net Developer ( Onsite in NJ),"PEN Software, Inc.","Basking Ridge, NJ","PEN Software is hiring .NET Full Stack Developer for long term contract position with our direct end client.
Work Location : New Jersey (Onsite at client Location in New Jersey)
Prefer local candidates.
Employment : Direct W2 or 1099 with PEN .
(We will not be able to consider third party candidates - No Corp-to-Corp candidates)
Contract term: 12 months ( + extension possible)",https://www.glassdoor.com/partner/jobListing.htm?pos=210&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_2d9df326&cb=1679635193420&jobListingId=1008545770090&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-b60018f405b0a03e-,24h,Glassdoor,Contract
Development Analyst-.NET/C# (no C2C),Prolim,Remote,"Essential Functions:
Works independently with little oversight.
Able to develop web sites in Angular13 and .NET 6 WebApi
Experience with REST service development
Experience with Azure DevOps and completing User Stories
Experience with T-SQL/SQL Server and consuming tables/views in .NET
Experience with Entity Framework
Basic Qualifications (T2 – Principal Software Development Analyst):",https://www.glassdoor.com/partner/jobListing.htm?pos=211&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_fe1794fe&cb=1679635193420&jobListingId=1008546055018&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-86d0edac756b0de8-,24h,Glassdoor,Contract
React Developer (W2),Phasorsoft LLC,"Honolulu, HI","Note
NOT FOR C2C
We are looking for the candidate who can work on W2 (pay roll)
Required Qualifications:
Experience with modern HTML, CSS, JavaScript (ES6+), Typescript, and writing clean and developer-friendly code.
Experience supporting at least 2 publicly available Web applications using React/NextJS, supported by RESTful web services.",https://www.glassdoor.com/partner/jobListing.htm?pos=212&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_3817c85e&cb=1679635193420&jobListingId=1008545940880&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-9255477eaefd8b08-,24h,Glassdoor,Contract
Oracle Cloud Developer,FalconSmartIT,"Dover, DE","Job Title: Oracle Cloud Developer
Location: Austin, TX (Remote)
Job Type: Contract to hire


Job Description:",https://www.glassdoor.com/partner/jobListing.htm?pos=213&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_b7e34a58&cb=1679635193420&jobListingId=1008545902714&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-09db8a4e48f99238-,24h,Glassdoor,Contract
"Java Lead Developer (gRPC , GraphQL , K8,architecture ELK) (Remote)",Compest Solutions Inc,Remote,"Java Lead Developer -
Experience: 8+ years
12 month contract
**Remote**Max rate: USD$60/hr on C2C
Experience leading a team of developer to deliver on technology commitments
Experience working with the Product Team and fine tuning user stories and features
Experience mentoring small teams, help motivate and deliver best in class technology solutions
Experience with Web API, gRPC and GraphQL architecture",https://www.glassdoor.com/partner/jobListing.htm?pos=214&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_8b66e1e0&cb=1679635193421&jobListingId=1008546088329&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-14e6bb6da325cbd8-,24h,Glassdoor,Contract
Web Server Engineer,Quantam Solutions,"Frankfort, KY","Quantam Solutions provides IT solutions and consulting for the Commonwealth of Kentucky. We offer a competitive hourly wage, health benefits, paid time off, and a 401(k) plan. We're currently seeking a Web Server Engineer for the Commonwealth of Kentucky's Administrative Office of the Courts.
DESCRIPTION:
The AOC information & Technology Services Department is seeking a contract resource for the role Server Engineer (Web Server). The responsibilities include designing, implementing, and maintaining the KCOJ web server infrastructure, including the implementation of web technology solutions and oversight of web technologies (i.e., IIS, Apache, Tomcat, etc.). The successful candidate will also work closely with our development and IT teams to ensure high availability and performance of our web applications.",https://www.glassdoor.com/partner/jobListing.htm?pos=215&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_6e6e4760&cb=1679635193421&jobListingId=1008545774311&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-ee237c74a167400e-,24h,Glassdoor,Contract
Sr Java Developer (Remote),lucid technologies,Remote,"I’m #hiring. Know anyone who might be interested? feel free to reach out to me daniel.a@lucidtechinc.com or 214-385-4144 Ext: 215
Note: US citizens and Green card holders are encouraged to apply, as we are unable to sponsor at this time.
Title: Analyst, Programmer - Senior (Remote)
Description; Designs, develops, implements, and maintains complex business, accounting, and management information systems. Works on complex assignments. Works with users to define existing or new system scope and objectives. Performs modifications to and maintenance of operational programs and procedures. Assists users in the operation of the application. Provides guidance to less experienced programmer/analysts. Performs all functional duties independently. Works on high-visibility programs, or mission critical aspects of assigned program(s). Oversees the efforts of direct reporting resources and/or is responsible for the efforts of all staff assigned to a specific job.",https://www.glassdoor.com/partner/jobListing.htm?pos=216&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_3854b826&cb=1679635193421&jobListingId=1008546054054&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-d3164af5854f64b6-,24h,Glassdoor,Contract
Python Developer - Contract - Remote - US based,Portfolio BI,Remote,"Portfolio BI (PBI) empowers the most sophisticated buy-side rms to take control of their portfolio and operational data. Born from the merger with Hentsu, and backed by Credit Suisse Asset Management's NEXT Investors, our customers benefit from our integrated platforms, local technological expertise, and seasoned financial experts. We are an asset management technologist, and we provide a fully managed cloud platform for hedge funds, with on-demand trading, research, and corporate technology, as well as connectivity to market data providers, brokers, and exchanges. Our vision is to drive agile transformation across financial services through public cloud technologies, SaaS and data science.
The role entails responsibilities within our python infrastructure spanning a number of domains—from data engineering to workflow development—with a focus on data-driven middle-tier development. As an integral member of the team, you will collaborate closely with the front office team and researchers to identify requirements and build robust internal tools.",https://www.glassdoor.com/partner/jobListing.htm?pos=217&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_18ee2fbc&cb=1679635193421&jobListingId=1008545985404&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-8d36ef977601840e-,24h,Glassdoor,Contract
"Senior Programmer, IT Applications (Java)",Wisdom Soft Inc,"Phoenix, AZ","Position: Senior Programmer, IT Applications (Java)
Location: Phoenix AZ (Hybrid)
Interview Process: Virtual + Coding assessment
Visa: GC and USC Only
Minimum Qualifications - Education & Prior Job Experience
Bachelor’s degree in Computer Science, Computer Engineering, Technology, Information Systems (CIS/MIS), Engineering or related technical discipline, or equivalent experience/training
6 – 8 years of proven experience delivering enterprise software solutions as part of a team",https://www.glassdoor.com/partner/jobListing.htm?pos=218&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_314eee1e&cb=1679635193421&jobListingId=1008545774494&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-09c44c733277445c-,24h,Glassdoor,Contract
Dot Net Developer,Bilkins Inc,"Dimondale, MI","Job Description :
10+ years' experience developing large scale software systems, using Object Oriented programming language such as: .NET framework, asp.net, .NET Core, Visual Studio, Internet Information Services, CSS, MVC, C++, C#.net and JavaScript is highly preferred.
10+ years of development experience on databases design using Oracle/SQL Server.
10+ years of experience developing technical designs in consultation with application/solution architects to set direction of design and development for large application development projects.",https://www.glassdoor.com/partner/jobListing.htm?pos=219&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_bb99f9bc&cb=1679635193421&jobListingId=1008546051935&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-d212360460c6a5ee-,24h,Glassdoor,Contract
Software Development Analyst (100% REMOTE),Prolim Corporation,Remote,"Job Title Software Development Analyst 2 (100% REMOTE)
Work Location: Redondo Beach, CA
Pay Rate $45/hr to $50/hr on W2
Duration: 12 Months (With Possible extension of full time Job Opportunity)
US Citizenship Required?:Yes
Security Clearance: No
Company Northrop Grumman (www.northropgrumman.com)",https://www.glassdoor.com/partner/jobListing.htm?pos=220&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_9d08a1e7&cb=1679635193422&jobListingId=1008546019037&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-663acc595efa7856-,24h,Glassdoor,Contract
Full Stack Java Developer,Synchrony Systems,"Columbus, OH","Role/Title: Full Stack Developer
Location: Columbus, OH
Duration: 12 Months W2 Contract with possible extension
Hiring Manager Notes:
Job Description:
MUST HAVE
Java
Angular/React",https://www.glassdoor.com/partner/jobListing.htm?pos=221&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_353f17ae&cb=1679635193422&jobListingId=1008545911111&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-e9f93ffbe95b6d79-,24h,Glassdoor,Contract
DevOps Product Manager - Remote,"Infinity Consulting Solutions, Inc.","Raleigh, NC","TITLE: DevOps Product Manager
Location: 100% Remote - EST Only
Contract to Hire - W2

Our Client is seeking a talented and motivated DevOps Product Manager.

What You'll Do:
In this role you will be responsible for collaborating with the technical leads and business stakeholders to deliver platform offerings that exceed expectations.
Responsible for backlog management and story development while ensuring adherence to agile best practices.
Collaborate with product management and user experience leads on platform product initiatives to achieve or exceed program goals.









At Infinity Consulting Solutions our mission is to cultivate successful long-term relationships with candidates and clients matching the right candidate with the right client. We believe technology cannot replace the real personal relationships we cultivate. We reject the notion that technology alone is the answer to staffing which is why we are successful partnerships rely on collaboration NOT automation. ICS has been providing flexible staffing solutions for over 20 years in Information Technology, Compliance, Accounting / Finance, and Corporate Support. Our staffing solutions include Contract, Temp to Perm, and Permanent Placement. ICS is an Equal Opportunity Employer.",https://www.glassdoor.com/partner/jobListing.htm?pos=222&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&cs=1_f05b8e9c&cb=1679635193421&jobListingId=1008545939442&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-f0e0bb7160ca5a80-,24h,Glassdoor,Contract
Cloud Engineer (Contract to Hire),"Client Resources, Inc.",United States,"This is a remote 6 month contract to hire position for one of our client sites
As a Cloud Engineer, you will be focused on analyzing, operating, and engineering in a cloud first environment. In this position, you will be helping shape the future of the client’s cloud services. You will work collaboratively to deliver a multitude of capabilities to our business allowing them to better support our members.
What you’ll do:
Create, troubleshoot, and maintain azure cloud computing solutions both in IaaS and PaaS.",https://www.glassdoor.com/partner/jobListing.htm?pos=223&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&cs=1_9ff7cc84&cb=1679635193422&jobListingId=1008546014803&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-8effe9ee4c4e9044-,24h,Glassdoor,Contract
.NET Developer,NTT DATA Services,"Plano, TX","We are seeking a .NET Developer for a contract hybrid role in Plano, TX. 3 days in the office and 2 days remote work from home.
**Client is seeking candidates with 3 years in the financial services industry**
In this role you will participates in design, configuration, develops working code, and executes unit testing; Responsible for documentation of build according to design specification (technical, functional). Ensures integration with existing environment (e.g., applications on multiple platforms). Defines and implement test cases (module test, feature test), Executes module tests. Maintains software and generated code and manages the resolution of system faults from analysis of the problem to correction and solution implementation.",https://www.glassdoor.com/partner/jobListing.htm?pos=224&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_2802308e&cb=1679635193422&jobListingId=1008545945321&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-5e1944ac98a45fc0-,24h,Glassdoor,Contract
Java/ Python Developer (W2),Phasorsoft LLC,"San Jose, CA","Note :-
Not for C2C
We are looking for candidates who can work on our W2 (Pay roll).
Bachelor's degree in engineering and at least 8 years of experience in the field or in a related area.
Knowledge of commonly-used concepts, practices, and procedures within a particular field.
Experience automating the deployment of software using tools such as Puppet, Chef and Ansible
Experience of Jenkins for continuous integration",https://www.glassdoor.com/partner/jobListing.htm?pos=225&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_91f61ad5&cb=1679635193422&jobListingId=1008545952385&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-724032feefb76fc4-,24h,Glassdoor,Contract
Mulesoft Developer - ONSITE,Tech Army,"Tallahassee, FL","Job Position - Mulesoft Developer
Work Mode - ONSITE
Job Description:
1.Bachelor’s degree in Business Administration, Computer Science, Engineering, MBA or related field preferred
2. Knowledge/experience with Florida Safe Families Network (FSFN) preferred
3. Knowledge/understanding of FSFN technical architecture preferred",https://www.glassdoor.com/partner/jobListing.htm?pos=226&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_0d51a8aa&cb=1679635193422&jobListingId=1008546058709&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-c241f3e39b677361-,24h,Glassdoor,Contract
Sr. Software Developer - Architecture,Sublime Wireless Inc,"Ashburn, VA","Job Requirements
Experience with JavaScript Frameworks (Angular or React)
Must have prior Software Architecture experience.
8+ years of experience with software design and development in JAVA/JAVAEE/Spring Development Frameworks.
Hands on experience with Docker, Kubernetes or OpenShift and related container Platform ecosystems.
Experience with build and source control tools (e.g. Git, Maven, and Gradle)
Knowledge of web accessibility standards (Web Content Accessibility Guidelines) is a plus.",https://www.glassdoor.com/partner/jobListing.htm?pos=227&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_d090caa1&cb=1679635193422&jobListingId=1008545688615&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-cd0e9a2a3e81b653-,24h,Glassdoor,Contract
Power Platform Lead Developer,Logistic Solutions Inc,Remote,"Title: Power Platform Lead Developer
Location: Remote Within the USA
Employment Type: Long Terms Contract
Interview Mode: Phone | WebEx
Job Description:
Lead Developer skills with strong Power Apps(Canvas / Model Driven apps) / Power Automate / Power BI Dashboard hands-on experience in designing, development, implementing and supporting solutions on Power Platform",https://www.glassdoor.com/partner/jobListing.htm?pos=228&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_fd63fb30&cb=1679635193422&jobListingId=1008545937939&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-991029d5665a67d1-,24h,Glassdoor,Contract
Senior C++ Developer,TechWish,"Manassas, VA","Code, test, review software using technologies including C++, STL, Boost, Multithreading, Unix, Perl, Python and
XML.
Requirement analysis and Design of new features and enhancements to existing components.
Produce / Update solution paper, design documents
Support set-up of test environment, write unit test driver, functional drivers
Provide support to test environment, QA and production as necessary
C++ Multithreading - Junior (1-3) ( 3,00 years )
Development in UNIX / Linux - Professional (4-5) ( 5,00 years )",https://www.glassdoor.com/partner/jobListing.htm?pos=229&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_7b853b9b&cb=1679635193423&jobListingId=1008545770330&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-112cf003250ac8d3-,24h,Glassdoor,Contract
Oracle APEX Developer,Bluefox Technologies,"Albany, NY","A minimum of Four (4) years of experience
Expert-level knowledge and understanding of Oracle Apex
Hands-on experience in using HTML and CSS to customize the look & feel and behavior of Oracle Apex applications
Knowledge of APEX Universal Theme
Good understanding of the out-of-the-box CSS available in Oracle Apex and how to utilize them
Experience in newer versions of Oracle Apex
Experience in JavaScript libraries/frameworks used with Oracle Apex – jQuery and Oracle JET
Proficient in developing and consuming REST APIs and with Oracle Rest Data Services (ORDS)",https://www.glassdoor.com/partner/jobListing.htm?pos=230&ao=1136043&s=58&guid=00000187120f1d61b9ccfac5204b34bb&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_1c554947&cb=1679635193423&jobListingId=1008545879073&jrtk=3-0-1gs90u7bvi9h3801-1gs90u7cuj4go800-51e22e9c64948066-,24h,Glassdoor,Contract
sr. software developer (back-end),Randstad,"Northbrook, IL","summary
$65 - $75 per hour
temp to perm
bachelor degree
category
computer and mathematical occupations
reference
1002333",https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=1136043&s=58&guid=0000018712109fa7ad8d0b7183800a6f&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&cs=1_57b9c4b8&cb=1679635292318&jobListingId=1008546662687&jrtk=3-0-1gs9117u5ghq9801-1gs9117v1gfpf800-c96d42a90e659e6b-,24h,Glassdoor,Contract
Software Engineer,"Stefanini, Inc","Dearborn, MI","Stefanini Group is hiring!
Do you want to be a part of a highly innovative, digitally transformative team and work on cutting-edge, state-of-the-art technologies? If yes, then this is for you!
An exciting opportunity awaits, let us help you get started!
Click Apply now or email: Angie.Keeler@stefanini.com for faster processing!
Open to W2 candidates only!

Responsibilities:
Delivers application software using the cloud-based architecture across a full stack of technologies utilized by a balanced team
Consults with product manager to identify minimal viable product and decompose feature set into small scoped user stories",https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=1136043&s=58&guid=0000018712109fa7ad8d0b7183800a6f&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_57eb8848&cb=1679635292319&jobListingId=1008546585963&jrtk=3-0-1gs9117u5ghq9801-1gs9117v1gfpf800-b3519cf58d49368f-,24h,Glassdoor,Contract
C++ Developer - Financial Services(W2),Phasorsoft LLC,Remote,"Note : Not For C2C
we are looking for candidates who can work on W2(pay roll)
Description :
Job Description:The Senior Programmer Analyst will interact with Business, Support, and Project Management teams to help design, develop, document, analyze, and update the current software system, which runs on Linux platforms;
The role is a mix of development, troubleshooting, analysis, implementation/deployment, and general user support;
Financial experience required (comfortable with mutual funds, stocks, bonds, yields, etc.);",https://www.glassdoor.com/partner/jobListing.htm?pos=303&ao=1136043&s=58&guid=0000018712109fa7ad8d0b7183800a6f&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_0dcb2b6f&cb=1679635292319&jobListingId=1008545945746&jrtk=3-0-1gs9117u5ghq9801-1gs9117v1gfpf800-c7ab63388a66a106-,24h,Glassdoor,Contract
Cloud Engineer (Contract to Hire),"Client Resources, Inc.",United States,"This is a remote 6 month contract to hire position for one of our client sites
As a Cloud Engineer, you will be focused on analyzing, operating, and engineering in a cloud first environment. In this position, you will be helping shape the future of the client’s cloud services. You will work collaboratively to deliver a multitude of capabilities to our business allowing them to better support our members.
What you’ll do:
Create, troubleshoot, and maintain azure cloud computing solutions both in IaaS and PaaS.",https://www.glassdoor.com/partner/jobListing.htm?pos=304&ao=1136043&s=58&guid=0000018712109fa7ad8d0b7183800a6f&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&cs=1_ab9c1f57&cb=1679635292318&jobListingId=1008546014803&jrtk=3-0-1gs9117u5ghq9801-1gs9117v1gfpf800-8effe9ee4c4e9044-,24h,Glassdoor,Contract
React Developer (W2),Phasorsoft LLC,"Honolulu, HI","Note
NOT FOR C2C
We are looking for the candidate who can work on W2 (pay roll)
Required Qualifications:
Experience with modern HTML, CSS, JavaScript (ES6+), Typescript, and writing clean and developer-friendly code.
Experience supporting at least 2 publicly available Web applications using React/NextJS, supported by RESTful web services.",https://www.glassdoor.com/partner/jobListing.htm?pos=305&ao=1136043&s=58&guid=0000018712109fa7ad8d0b7183800a6f&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_727ba00d&cb=1679635292319&jobListingId=1008545940880&jrtk=3-0-1gs9117u5ghq9801-1gs9117v1gfpf800-9255477eaefd8b08-,24h,Glassdoor,Contract
Sr. Software Developer - Architecture,Sublime Wireless Inc,"Ashburn, VA","Job Requirements
Experience with JavaScript Frameworks (Angular or React)
Must have prior Software Architecture experience.
8+ years of experience with software design and development in JAVA/JAVAEE/Spring Development Frameworks.
Hands on experience with Docker, Kubernetes or OpenShift and related container Platform ecosystems.
Experience with build and source control tools (e.g. Git, Maven, and Gradle)
Knowledge of web accessibility standards (Web Content Accessibility Guidelines) is a plus.",https://www.glassdoor.com/partner/jobListing.htm?pos=306&ao=1136043&s=58&guid=0000018712109fa7ad8d0b7183800a6f&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_bbb23c5b&cb=1679635292319&jobListingId=1008545688615&jrtk=3-0-1gs9117u5ghq9801-1gs9117v1gfpf800-cd0e9a2a3e81b653-,24h,Glassdoor,Contract
"Senior Programmer, IT Applications (Java)",Wisdom Soft Inc,"Phoenix, AZ","Position: Senior Programmer, IT Applications (Java)
Location: Phoenix AZ (Hybrid)
Interview Process: Virtual + Coding assessment
Visa: GC and USC Only
Minimum Qualifications - Education & Prior Job Experience
Bachelor’s degree in Computer Science, Computer Engineering, Technology, Information Systems (CIS/MIS), Engineering or related technical discipline, or equivalent experience/training
6 – 8 years of proven experience delivering enterprise software solutions as part of a team",https://www.glassdoor.com/partner/jobListing.htm?pos=307&ao=1136043&s=58&guid=0000018712109fa7ad8d0b7183800a6f&src=GD_JOB_AD&t=SR&vt=w&uido=1E3EAA49EFFA02826732B3BCE3A0CCC4&ea=1&cs=1_2fd8abb2&cb=1679635292320&jobListingId=1008545774494&jrtk=3-0-1gs9117u5ghq9801-1gs9117v1gfpf800-09c44c733277445c-,24h,Glassdoor,Contract
