job_title,company_name,address,job_description,job_source_url,job_posted_date,job_source,job_type
Senior Full Stack Web Application Developer III,Randstad Technologies,"Detroit, MI, USA","job summary: Job Description SDET = Full Stack Web Application Developer + Automation Engineer Required Technical Skills Back End Web Application Development: Core Java, Spring Hibernate, REST/SOAP Webservices, SQL, Git, AWS, Lambda Front End Web Application Development: CSS, JavaScript, HTML, React Quality Assurance Automation Testing: Selenium, Cucumber, BDD, Tosca Must be able tcollaborate with team and stakeholders on standards and best practices (for both development and testing) Must be a",https://www.dice.com/job-detail/995e708b-8e0c-4c8b-afbe-17228391bc1a?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 15 hours ago,Dice,contract
Senior Java Developer,Eliassen Group,"Mason, OH, USA","We have a great opportunity for a Senior Java Developer with our client in Mason. This is a hybrid role requiring onsite attendance two days per week. This is a contract to hire opportunity. Applicants must be willing and able to work on a w2 basis and convert to FTE following contract duration. For our w2 consultants, we offer a great benefits package that includes Medical, Dental, and Vision benefits, 401k with company matching, and life insurance. Requirements of the Senior Java Developer:",https://www.dice.com/job-detail/7dbdec5c-3cb5-4988-9cbb-f8430ff96769?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 21 hours ago,Dice,contract
Java API Developer,Randstad Technologies,"Smithfield, RI, USA","job summary: Fidelity TalentSource is your destination for discovering your next temporary role at Fidelity Investments. We are currently sourcing for a Full Stack Engineer to work in Durham, NC! The Role We are seeking experienced Software Engineer with a passion for delivering high impact operational and analytical customer data solutions that integrate across a large organization. In this role, you will build and modernize the API, business rules, and database layers of our Unified Customer",https://www.dice.com/job-detail/f41b1fb2-74c9-44fc-bccb-6ace9540997d?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 15 hours ago,Dice,contract
Informatica ETL Developer,Randstad Technologies,"Jersey City, NJ, USA","job summary: Position Summary: 10 to 12 years of Total experience in ETL technologies Development skills in Informatica ETL tool. Performance tuning of end-to-end integration processes within Informatica workflow, or in the source/target database endpoints as needed. Must have Informatica admin skills and clear understanding of Informatica architecture and repository tables. Requires individual to perform specialized testing procedures on data warehouse and ETL processes using both automated an",https://www.dice.com/job-detail/b07e95b4-23b2-49c5-a67a-84e6ed86d486?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 9 hours ago,Dice,contract
Django Angular Full Stack Developer,Eliassen Group,"Silver Spring, MD, USA","**100% Remote** Our government client is looking for a Django Angular Full Stack Developer to join their team. Due to client requirement, applicants must be willing and able to work on a w2 basis. For our w2 consultants, we offer a great benefits package that includes Medical, Dental, and Vision benefits, 401k with company matching, and life insurance. Responsibilities of the Django Angular Full Stack Developer: Create a common web design to display and disseminate map-based graphics and text",https://www.dice.com/job-detail/1bd03767-3934-46ff-ba5e-a92960eeefcb?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 9 hours ago,Dice,contract
RPG Developer,Robert Half,"West Des Moines, IA, USA","Description Responsibilities: Work closely with the software development team to analyze, design, develop, and unit test on mid-sized core ERP applications that meet business requirements and stay within forecasted budget. Debug, modify, and improve the performance of existing production applications. Resolve complex software issues across multiple software applications and interfaces. Independently document own code and produces technical design documentation. Communicate clearly and presen",https://www.dice.com/job-detail/856a0c4e-8719-4dcc-bd11-2cb3fe96447f?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 6 hours ago,Dice,contract
Full Stack Developer (60% backend focused) - Java 8/JSON/XML/REST,Eliassen Group,"Smithfield, RI, USA","Our industry-leading client needs a Full Stack Developer to help design and develop innovative technology solutions for financial advisors and their clients. We can facilitate w2 and corp-to-corp consultants. For our w2 consultants, we offer a great benefits package that includes Medical, Dental, and Vision benefits, 401k with company matching, and life insurance. Responsibilities of the Full Stack Developer: Develop and deploy software in a fast-paced environment Collaborate with colleagues o",https://www.dice.com/job-detail/f2dacc38-b10f-477a-8bef-2bc9a85441be?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 21 hours ago,Dice,contract
Embedded C Software Developer,Kforce Technology Staffing,"Greenwood Village, CO, USA","RESPONSIBILITIES: A Kforce client's Firmware/Embedded development team is seeking an experienced Embedded C Software Developer to join them in building mission-critical software for the company's Residential Internet customer experience in Greenwood Village, CO. Summary: In this role, the Embedded C Software Developer will triage production and test defect tickets including reproducing the issue and doing initial trouble-shooting into the cause. This role will also perform maintenance and provi",https://www.dice.com/job-detail/f1ab08f3-b5ae-4b94-9c33-221a84af0830?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 14 hours ago,Dice,contract
Sr. Java Developer with Cloud Experience,Oscar Technology,"Rockville, MD, USA","Sr. Java Developer - up to $80 / hr W2 or C2C (I am unable to work with employers) The Company This global company has been around for over 50 years proving innovative tech solutions for thousands of companies. They have been voted ""2022 Americas Best Employer for Women,"" ""2022 Tech 100 firm,"" and ""2022 Environment + Energy Leader,"" just to name a few. The Role You will be working on mutliple projects with an innovative team building new web applications and re-architecting existing ones from s",https://www.dice.com/job-detail/4228fc00-13db-48f7-8203-ef1cd7efa1cf?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 18 hours ago,Dice,contract
Lead Front-End Developer - NetSuite,Vaco Technology,"Nashville, TN, USA","ROLE / TITLE: Lead Developer NOTES TO SHARE WITH CANDIDATES Date: 4/12/2023 Hiring Manager & Title: IT Director Contract, CTH, RTH, or Direct Hire: Open to CTH and Direct Hire P/T or OT Expectations: Target Start Date & Duration: ASAP Location: Flex hours, WFH, Travel, etc. Hybrid schedule in Gallatin - 3 days onsite / 2 offsite 8-5pm CST Why is this position open: New ERP Implementation Interview Process: Pre-interview with IT Director, then an interview with the Web Devs for a tech screen. h",https://www.dice.com/job-detail/9cf6c10d-e13c-4fa6-98f8-c14c44e582ae?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 18 hours ago,Dice,contract
Sr. Data Developer (SMS) // Azure ADF,"InfoVision, Inc.","Remote or Birmingham, AL, USA","Position Title: Sr. Data Developer (SMS) // Azure ADF Department:Information Technology (IT) Team:Data Development Location:Birmingham, AL // or Remote Main Skills: ADF and Synapse pipeline development; data warehousing, and integration into Salesforce are highly desired We are seeking a Sr. Data Developer (SMS) to join our team of highly skilled data professionals to revolutionize the way technology is used within surgery centers across the country. This position is primarily responsible",https://www.dice.com/job-detail/68750678-48b1-4f7f-b0e7-ef2436f8e308?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 3 hours ago,Dice,contract
Infrastructure Tools Developer,Tachyon Technologies,"Alpharetta, GA, USA","Job Title: Infrastructure Tools Developer Location: Remote Duration: 6 + Months Someone with good scripting (shell, Perl etc) and experience with automation tools. Knowledge of Informatica is a plus. The person must agree to work 2-3 days a week from the Alpharetta office.",https://www.dice.com/job-detail/3e320be4-bef3-4c82-9346-b0cc3cdf522c?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 11 hours ago,Dice,contract
Sr. Java Full Stack Developer,Cyber Sphere LLC,"Atlanta, GA, USA","Sr. Java Full Stack Developer Atlanta hybrid Develop amazingly efficient and effective software using Java, C#, Python, .Net, Spring Boot, Microservices, APIsEnhance and maintain on prem and internal PAAS applications, and actively rework these to AWS along project timelinesHelp to design and implement serverless patterns from containerized applicationsBuild industry standard APIs and help with establishing, consuming & routing calls, connectivity protocols and policyDesign, develop and impl",https://www.dice.com/job-detail/439fea50-d847-4f64-af20-840ea6c76fd0?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 12 hours ago,Dice,contract
SAP Developer/Global Support Manager,Refulgent Technologies Inc.,"Columbia, SC, USA","SAP Developer/Global Support Manager ONSITE - Columbia, SC, USA (100%) EXP - 10 Years. Only W2 candidates DAILY DUTIES / RESPONSIBILITIES: Provides SAP functional expertise to the SAP SCEIS Team.Interacts with business users through interviews, status & planning meetings, review of policies/procedures manuals, etc., and translates daily/monthly/year-end activities into business requirements. Creates and presents proto-types (provides demonstrates) to business users for implementation of out-o",https://www.dice.com/job-detail/4703673a-f044-43f7-b51d-4fc2529cf649?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 17 hours ago,Dice,contract
".Net Developer @ East Chicago,IN on W2","TekLeaders, Inc","East Chicago, IN, USA","Role: .Net Developer Location: East Chicago,IN (Onsite) Job Type: Contract on W2 Job Description: Seeking a Microsoft .NET Developer in the information technology department. As a Microsoft .NET Developer, you will be part of a team providing development and support for the Commercial Business order management systems production environment with a focus area that includes sales order initialization, legacy order entry, and metric reporting but can cover any of the order management areas. Dai",https://www.dice.com/job-detail/b8720842-19ca-4541-aa93-742ea4d61419?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 13 hours ago,Dice,contract
Angular / Full Stack Java Developer,Randstad Technologies,"Charlotte, NC, USA","job summary: Position Summary: This is a Software Engineer position Client's Desktop organization within the Erica, Chat, and Voice Technology Team. The Software Engineer will lead, design and develop (write code) application projects for an enterprise wide payments application. Must be able to understand very complex systems and utilize development patterns to develop key components in a clustered and multithreaded environment which is highly scalable with continued good performance. Must be s",https://www.dice.com/job-detail/4e3c162b-10a5-4292-8d08-873b0bbed0b0?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 18 hours ago,Dice,contract
Senior Full Stack Java Developer,Eliassen Group,"Boston, MA, USA","Hybrid | Boston | 4 days per week onsite required We have a wonderful opportunity for a Senior Full Stack Java Developer to implement requirements from front end through to the database layer. We can facilitate w2 and corp-to-corp consultants. For our w2 consultants, we offer a great benefits package that includes Medical, Dental, and Vision benefits, 401k with company matching, and life insurance. Responsibilities of the Senior Full Stack Java Developer: Work with Business Analysts to under",https://www.dice.com/job-detail/4da6c787-a0e2-4577-b278-2883aa8829b6?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 21 hours ago,Dice,contract
Database Developer,"Systems Integration Solutions, Inc.","Austin, TX, USA","Technical : Database DeveloperLocation: Austin, TXDuration: 12 mo++Rate : 65/hr C2COur client is seeking for a Database Developer to join their team. Must be open for relocation as this is a hybrid role day one onsite. Additional Comments: Database devleoper with good understanding SQL and PL/SQL Expert skills in any of programming language such as python/Java/Go/Rust Candidate should hold good analytical skills",https://www.dice.com/job-detail/05c8910f-4fea-4d88-99ac-d78cf1987cb3?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 11 hours ago,Dice,contract
Developer-Java/J2EE Senior,Randstad Technologies,"McLean, VA, USA","job summary: Randstad Technologies is hiring and we're looking for someone like YOU to join our team! If you are seeking a new opportunity, looking to grow in your career, or you know someone who is - we want to hear from you! Take a look at the below opportunity, or feel free to visit RandstadUSA.com to view and apply to any of our open roles. location: Mc Lean, Virginia job type: Contract salary: $61.60 - 66.60 per hour work hours: 8am to 5pm education: Bachelors responsibilities:",https://www.dice.com/job-detail/261fbcb3-d342-431f-8dda-660c4b4e4e67?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 18 hours ago,Dice,contract
Full Stack Developer - .NET Core,Kforce Technology Staffing,"Grand Rapids, MI, USA","RESPONSIBILITIES: Kforce has a client in Grand Rapids, MI that is seeking a skilled and experienced Full Stack Developer. The ideal candidate will have a strong understanding of the .NET/Net Core Framework, C#, Ember, React, Web API, and SQL development. Responsibilities: * Participate in all phases of the software development lifecycle, including requirement analysis, development, implementation, and maintenance * As a Full Stack Developer, you will work with internal team members in addition",https://www.dice.com/job-detail/cbfa8620-91c8-4382-bf2c-84080b275bad?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 11 hours ago,Dice,contract
Junior Java Developer,Kforce Technology Staffing,"Cleveland, OH, USA","RESPONSIBILITIES: Kforce has a client that is looking for a Junior Java Developer in Cleveland, OH. This role has a hybrid schedule with onsite requirement 3 days a week and has potential to go direct after 6 months. The right candidate will work in a team environment supporting each other. If the candidate is willing to learn and be a good team player, they will be successful in this role. Responsibilities: * Development, integration, and implementation of application software supporting missi",https://www.dice.com/job-detail/e58726e7-7b25-4f13-81cd-633e18af7de0?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 14 hours ago,Dice,contract
Sr Java Developer (Lead),Ntelicor LP,"Phoenix, AZ, USA","Job Type: Contract Expectation: Hybrid Responsibilities: Works with product management, developers and architectural teams to define strategy and requirements Develops and drives high-level strategic initiatives and secures commitment from external and internal teams for new initiatives Drives consensus on technical approach, sets timelines, and leads cross-functional application teams from design through delivery Applies software engineering best industry practices to web applications and serv",https://www.dice.com/job-detail/a52c33f3-5171-4331-8b18-ec51cd7fb9f0?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 18 hours ago,Dice,contract
Guidewire developer,"Tanisha Systems, Inc.","Alpharetta, GA, USA","Guidewire developer Location: Choose any location. Alpharetta, GA; Boston, MA; Charlotte, NC; Chicago, IL; Colorado Springs, CO; Conshohocken, PA; Dallas, TX; Florham Park, NJ; Jacksonville, IL; Lenexa, KS; Lubbock, TX; Mt Juliet, TN; New Hyde Park, NY; New York, NY; Purchase, NY; Topeka, KS (Day 1 onsite with hybrid) Long term Contract Requirement: -Must have more than 8 years of experience . -Must have more then 5 years recent experience over Claim Center. -Must have good experience with G",https://www.dice.com/job-detail/66238a80-495c-431a-a7b4-484a0d7ed97d?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 15 hours ago,Dice,contract
C# Developer,Kforce Technology Staffing,"Johnston, RI, USA","RESPONSIBILITIES: A Kforce client is seeking a C# Developer in Johnston, RI. Duties Include: * C# Developer will be designing and building systems that are maintainable, evolvable, and highly tested * Emphasize partnership and servant leadership within your team and the organization * Collaborate with your team members to design and implement multi-tiered enterprise solutions that are feature rich, performant, and maintain a high degree of test automation * As a C# Developer, you will actively",https://www.dice.com/job-detail/d474dece-5ff4-468a-a3df-6ae3920e03a8?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 14 hours ago,Dice,contract
Automation Test Developer,Kforce Technology Staffing,"Remote or Columbus, OH, USA","RESPONSIBILITIES: Kforce's client in Columbus, OH is looking for a self-driven, skilled, and experienced Automation Test Developer who has automation capabilities. The Automation Test Developer will be primarily responsible for testing new and existing business applications and integrations used by the brokerage to quote, bind, bill, report, and service our brokerage business for local agents. The Automation Test Developer should also be comfortable in poly-skilling if asked to fill potential ca",https://www.dice.com/job-detail/58c89c7c-472f-480a-97b1-ef6e878bb2f0?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 14 hours ago,Dice,contract
Front End Full Stack Developer,Eliassen Group,"Durham, NC, USA","We have a great opportunity for a Front End Full Stack Developer with our client in Durham. You will focus on UI development and automation, and work with backend Java, to develop and deliver solutions. We can facilitate w2 and corp-to-corp consultants. For our w2 consultants, we offer a great benefits package that includes Medical, Dental, and Vision benefits, 401k with company matching, and life insurance. Requirements of the Front End Full Stack Developer: Bachelor's degree in computer scie",https://www.dice.com/job-detail/75b6e3b0-c36f-4ac1-8053-ac5c15d53ec2?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 9 hours ago,Dice,contract
"URGENT NEED - SAP Cloud Platform Developer - Austin, TX - Onsite",Navtech Inc,"Austin, TX, USA","I have an opportunity for ""SAP Cloud Platform Developer - Austin, TX - Onsite"" and I am looking for a candidate who can join Immediately if you are interested, reply to me with your updated resume or if you could refer someone I would really appreciate it. Position : SAP Cloud Platform Developer Location : Austin, TX (Onsite) Duration : 12+months Required Skills - BTP XSA, SAP Very strong experience with SQL Script, PL/SQL, Stored Procedures, Function Calls, Designing tables, data loads, cal",https://www.dice.com/job-detail/566c091d-e33c-44a1-9c72-5ff61cc50c41?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 16 hours ago,Dice,contract
Senior Backend Microservices Developer,Kforce Technology Staffing,"San Jose, CA, USA","RESPONSIBILITIES: Kforce has a client in San Jose, CA that is seeking a Senior Backend Microservices Developer to join their team on a 6-month contract to hire opportunity. Candidates must be in the San Jose, CA, or Cincinnati, OH areas. Duties Include: * Senior Backend Microservices Developer will develop backend eCommerce web and Merchandizing applications in cloud platform technologies * Collaborate with designers & product managers to iterate on the design & implementation of our product *",https://www.dice.com/job-detail/276288ed-f6b1-41c2-ac6c-ff1a8d5a3049?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 11 hours ago,Dice,contract
SAP Developer/Global Support Manager,"Serenity Info Tech, Inc.","Columbia, SC, USA","Hi, Please find my direct client job requirement for your consideration. Title: SAP Developer/Global Support Manager Location: Columbia, SC Duration: 12 Months Client: State of South CarolinaJob Description: The State of South Carolina has implemented the following modules of SAP across all state government agencies: FI, MM, HR, Payroll, SRM, CRM, Treasury Management and PBF. The implementation of SAP began in November 2007 with the FI and MM modules and concluded in June 2013 with th",https://www.dice.com/job-detail/2b0dbd36-cd5f-47b5-9584-fd776eff17e6?searchlink=search%2F%3Fq%3Ddeveloper%26location%3DUnited%2520States%26latitude%3D37.09024%26longitude%3D-95.712891%26countryCode%3DUS%26locationPrecision%3DCountry%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DONE%26filters.employmentType%3DCONTRACTS%26language%3Den%26eid%3DS2Q_&searchId=57de37fe-6ab8-4fe2-a138-eaa68f3150d1,Posted 16 hours ago,Dice,contract
