,job_title,company_name,address,job_description,job_source_url,job_posted_date
40,ETL DEVELOPER,Intone Networks Inc,"Cleveland, OH (Onsite)","Return to office policy: Onsite 5 days a week

Duration: 6 months C2H
Interview mode: 2 rounds via Teams
Candidates must have Talend ETL experience to be considered for the role.
Please provide a full write-up when submitting candidates to consider and include their education.
The position offers sponsorship but their education has to be an IT-related degree with the appropriate number of years IT-exact related experience listed in the job details. Degrees not accepted are Electronics & Communications Engineering, Mechanical Engineering, Electrical and Electronics Engineering, Informational Management, and Management Information Systems. Each candidate will be evaluated accordingly based on their education and experience.
For non-sponsored candidates, there is a degree and work experience combination needed if they do not have a technical degree. They have to meet the number of years of experience listed in the job details. Each candidate will be evaluated accordingly based on their education and experience.
This is a Mon-Fri 8 hours/day job that requires off-hours production deployment/issues handling. The developer will work on-site at Cleveland and should be able to relocate to Cleveland within a month.
This is a temp to permanent position after 6 months. The conversion salary range is approx $80k-100k based on their prior work experience and skill set.
The worker should take care of car parking on their own.
Candidates selected will have a first interview with the department manager through Teams. If selected for a second interview they will meet with other members of the department through Teams.
This ETL Developer is responsible for the design, development, testing, and support of enterprise ETL Feeds in support of various modern architecture projects. In-depth hands-on knowledge of modern Integrations Platform solutions, file and database ETL, XML transformation, web services, data security, integrity, validity, and reliability are required at the enterprise level. The Integrations Data Engineer will provide technical consulting to peers, management, business analysts, technical associates, and will collaborate with the architecture team and larger enterprise Integrations Community of Practice.
Skill/Experience/Education
Mandatory Skills-5+ years IT experience. -5+ years experience with the entire software development lifecycle i.e., requirements, design, implementation, integration testing, deployment and post-production support. -3+ years experience building file-sourced ETL feeds on Talend Open Data Studio. -3+ years developing ETL between the following formats: CSV, XML, JSON, Database. Hands-On Experience in Java programming. -Advanced understanding of XML, XSD, XSLT, WSDL, and WSDL versioning best practices. -Advanced understanding of Enterprise RDBMS, ER Diagrams, and developing SQL programs. -Experience using SOAP/RESTful APIs in Talend ETL. -Strong ability in designing reusable and highly performant solutions.
Desired Skills- Experience working in an Agile development environment
- experience in using Jenkins and Git
- Knowledge in cloud services such as Amazon Web Services, Microsoft Azure, and Google Cloud Platform
RECOMMENDED SKILLS
Agile Methodology Amazon Web Services Architecture Business Informatics Cloud Computing Consulting",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
41,FULL STACK JAVA ENGINEER,Intone Networks Inc,"Boston, MA (Onsite)","Job Description
***Team, to add some clarity here. This team supports Putnam's marketing teams for their investment products. Most of the work on this team is front end focused using JS, RectJS, NodeJS and VueJS. They need to be full stack developers and strong on the backend but most of their work will be front end.

Screening: Candidate for this role should be asked out Java questions that we use internally and then screened by Naga. It will be made clear to Naga that these are not for Fidelity. Just want to make sure our process is clear for each Developer role.

Ideally this person will need to come on site 3 days a week in Boston and will be in a long term contract role. We can relocate someone for this but would prefer that be someone from the northeast.

Interview: 2 Zooms
Location: 100 Federal Street 3 days a week.

POSITION TITLE: Lead Developer
DIVISION: Digital Technology
.

PRIMARY DUTIES AND RESPONSIBILITIES:
Lead a team of developers in creating well-architected solutions using Java and JavaScript based frameworks on AWS
Work with Product Management to arrive at technical tasks and estimates (backlog grooming and sprint planning and review)
Enforce enterprise knowledge management practices across their team (documentation etc.)
Create new standards that enhance the quality of application development
Design and develop component level solutions to increase programming productivity
Support and enhance existing systems
Mentor and develop junior team members with technical proficiency
Document both potential and provided solutions
Review and test software components for quality and performance.
Work with architects, analysts and business users for development, testing and deployment strategies, and presentations

JOB SKILLS REQUIRED:

10+ years hands-on experience developing n-tier web applications using Java/ JEE Design and Architecture
5+ years NodeJS frameworks and front-end JavaScript frameworks like React and Vue.js
Identity Management and Security Integration with Customer Facing Internet-based Applications
Spring/Spring Boot, Java Server Faces, Struts, SOAP Frameworks (Apache Axis 2, Apache CXF), GraphQL
Docker, Kubernetes, Rancher
AWS - EC2, S3, EKS, CloudWatch, Elasticache (Redis), EC2, CloudFront, R53
Jenkins, Harness
Web Security Knowledge with OWASP Standards
Agile/Scrum knowledge
Ability to handle 3-4 initiatives in parallel in a fast-paced release model. Communication with multiple business stakeholders and vendors
Experience in various testing methods – performance, load, stress etc. – a plus
RECOMMENDED SKILLS
Amazon Cloudfront Amazon Elasti Cache Amazon Elastic Compute Cloud Amazon S3 Apache Cxf Apache Http Server",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
42,BSA-ORACLE CLOUD ERP,Intone Networks Inc,"Washington, DC (Onsite)","The business system analyst is responsible for solving business problems, business architecture, process optimization, business rules, business cases, business requirements, organizational change (communications), and UAT. 7+ years of experience. Formulates and defines systems scope and objectives based on user needs and a thorough understanding of business systems and industry requirements.

The role of Business System Analysis – Oracle Cloud ERP is to understand and document current business procedures and identify areas for improvement. This person will provide hands-on business process requirements analysis in support of Oracle Cloud ERP and related applications.

In collaboration with internal departments and external resources, plans, designs and implements financial systems solutions. A thorough understanding of the current state of the organization is necessary prior to recommending changes related to implementing a new business solution.

Under general supervision, formulate and define system scope and objectives through research

The business systems analyst is responsible for the knowledge transfer of business requirements to the application developers.

The business analyst shall be able to make cogent arguments recommending a course of action

The Business analyst needs to scour through enormous amounts of information in the business area they support to find the salient points.

New business patterns happen all the time and detecting them can provide a significant advantage. The business analyst shall be able to identify and address the change in the business process

The business analyst shall understand the variety of standard ideas and methods for requirements gathering and translate what the business wants into IT requirements and functional design specifications

The business analyst shall be able to create trust between Business and IT teams.

The business analyst shall assist in identifying and implementing various software solutions

The business analyst shall provide application support for business users

The business analyst shall have the ability to write conversion, interface, reports and extension functional design specification

The business analyst shall have experience supporting data cleanup, data conversion and reconciliation activities

The business analyst shall have experience supporting month-end and year-end activities, including reconciliation

The business analyst shall be able to review design specifications developed by other analysts and provide feedback on design documents.

The business analyst shall be able to write white papers and solution recommendations as needed

The business analyst shall be able to support testing and conduct training

Formulates and defines systems scope and objectives based on user needs and a thorough understanding of business systems and industry requirements.

Devises or modifies procedures to solve complex problems considering computer equipment capacity and limitations, operation time, and form of desired results

Includes analysis of business and user needs, documentation of requirements, and translation into proper system requirements specifications.

Qualifications:

7+ years of Business Analyst experience (Required)

7+ Years of Software Development Lifecycle experience (Required)

7+ years of requirements gathering and documentation experience (Required)

7+ years of Microsoft Excel/Word/Visio/PowerPoint experience (Required)

7+ years of Oracle Financials EBS/Cloud Suite experience (Required)

7+ years of experience working as an Oracle Functional Subject Matter Expert/SME in Procure to Pay Process Area (Required)

3+ years of experience with month-end and year-end closing and reconciliation in Procure to Pay Process Area (Required)

Demonstrable expertise within the Oracle Cloud ERP suite. Specific expertise is required within the following modules: Oracle Purchasing and Oracle Payables.

3+ years of experience providing production support for Oracle EBS/Cloud Application (Highly Desirable)

3+ Years’ experience implementing Oracle ERP Cloud Procure to Pay Process Area (Required)

Experience with Public Sector implementations is highly desirable

Education:

Bachelor’s Degree in Information Technology, Finance, Business, Accounting or related field, or

The equivalent combination of education and successful work experience (10 years) and

CPA Certification is Preferred
RECOMMENDED SKILLS
Accounts Payable Business Processes Business Requirements Business Systems Cloud Computing Computer Equipment",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
43,DLP POLICY DEVELOPER,Pinnacle Technical Resources,"Tampa, FL (Onsite)","Role: DLP Policy Developer

Location: Tampa, FL

Duration: 12+ months



Job Description:

The Data Leakage Protection Policy Developer is an intermediate level position responsible for driving efforts to prevent, monitor and respond to information or data breaches and cyber-attacks by developing DLP policies.

The overall objective of this role is to ensure the execution of Information Security directives and activities in alignment with client’s data security policy.


Responsibilities:


Develop DLP policies, response rules and allow or block lists based on business requirements

Identify policy tuning or enhancement opportunities to reduce false positives

Analyze, define and interpret business needs and issues by gathering, analyzing, documenting and validating the business requirements.

Documents existing process in technical model format

Lead testing efforts by defining, developing and implementing practices and procedures for complete end user test plans

Facilitate the implementation of approved IS tools and identify or recommend new or improved security solutions or emerging technologies

Mitigate risk by analyzing the root cause of issues, impacts to business, and required corrective actions and develop security solutions

Ensure IS compliance and seek opportunities to enhance the efficiency of IS policies and procedures


Qualifications:


6 to 10 years of relevant experience

Strong knowledge of Symantec DLP policy development

Additional technical certifications are preferred (e.g. CompTIA Security+, CISA, CISSP, CISM)

Demonstrated ability to research and apply current information regarding data leakage protection

Consistently demonstrates clear and concise written and verbal communication

Proven influencing and relationship management skills

Proven analytical skills.


Pay Range: $65 - $70



The specific compensation for this position will be determined by a number of factors, including the scope, complexity and location of the role as well as the cost of labor in the market; the skills, education, training, credentials and experience of the candidate; and other conditions of employment.

Our full-time consultants have access to benefits including medical, dental, vision as well as 401K contributions
RECOMMENDED SKILLS
Analytical Business Relationship Management Business Requirements Certified Information Security Manager Certified Information Systems Security Professional Coaching And Mentoring",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
44,REMOTE .NET FULL STACK DEVELOPER,Tential,"Remote, OR (Remote)","REMOTE .NET Full Stack Developer Requirements:

Must be a well-rounded full stack developer in .NET, SQL Server and a breath of Azure technologies.

Must have experience with: error handling, form field validation, CSS, JavaScript, VS Code, dependency injection, retry patterns, unit testing, building components for application wide reuse.

Must have experience with REST APIs, authorizations, validations, authentications/JWT, dependency injection, retry patterns, unit testing, parallelism, CRON, .NET Core (v6), .NET framework (v4.8), and C#.

Must have experience with tables, views, stored procs, functions, indexing, query optimization, DacPac.

Nice to have experience with NgRx State Mgmt., Azure Storage Blob, and experience upgrading .NET versions.


REMOTE .NET Full Stack Developer Benefits:


Collaborative team environment.

Opportunity for growth in a Big 4 Consulting Firm.

Long term opportunity.

Working on a Global Project.


REMOTE .NET Full Stack Developer Responsibilities:


Responsible for working effectively as a hands-on Full Stack developer on a remote agile development team.

Responsible for being attentive and responsive to various forms of remote communication like Teams, Email and Calendar meetings.

Responsible for completing committed work within the sprint.

Responsible for writing comprehensive unit tests.

Responsible for adhering to ""clean code"" concepts and methodologies.


REMOTE .NET Full Stack Developer Additional Information:


This role is 100% remote.

Compensation: $61-$89 hourly.


#LI-SM3 #LI-Remote #Dice #Remote
RECOMMENDED SKILLS
Agile Methodology Angular4 C Sharp (Programming Language) Consulting Cron Dependency Injection",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
45,INFO TECHNOLOGY GROUP - SENIOR PRINCIPAL IT ARCHITECT SENIOR PRINCIPAL IT ARCHITECT,TalentBurst,"Frisco, TX (Onsite)","QUALIFICATION DETAILS : Job Title: Senior Principal IT Architect Number of Openings: 1 OPENING Duration of assignment: 4 - 6 months duration, possibility for extension and contract to hire – Temp to hire Work Hours Standard Hours
M-F 8-5pm preferably Central timezone Work Location: Location: Can sit anywhere, preferably in Dallas/ Fort Worth, Texas Max Pay Rate $96.33/hr max pay rate Target Start Date: ASAP
New position
Opportunity for an extension and/or FTE conversion- Conversion Salary: TBD

Team & Work Environment :

Brief overview:
This position will report directly to the Chief Technology Officer (CTO). Working closing with the Chief Information Officer (CIO), IT Vice Presidents, executive leaders, product owners and business leaders, the position will help to analyze, document, and participate in strategy exercises related to product and leveraged technologies.

A typical day might look like:
Conducts discovery sessions with product owners, application engineering, and support teams
Documents application, solution and enterprise architectures using Lucidchart
Defines and collaborates on requirements, offer solutions, discuss limitations, assess timelines, scoping and diagramming problems and solutions, discuss solutions with engineers and other stakeholders
Evaluates and recommends changes to agile development practices in delivery of transformational programs as required.
Evaluate and recommend specific products and platforms to provide cost effective solutions that meet architectural requirements.
Review and analyze budgets and associated expenses related to application development and software components
Develops and maintains strong, cooperative relationships with other IT services groups.
Shares and establishes best practices experiences and opportunities throughout the organization.
100 percent remote

This is a consulting role, not looking for a developer.

Required Skills :
Top 3 Must-Haves (Hard Skills) Nice-To-Haves (Hard Skills) Designing and building system experience Healthcare experience Strong understanding of programming languages such as .Net, Java or Python Experience integrating or developing with IBM System I (iSeries, AS400) preferred Cloud native development experience, AWS preferred. Deep expertise related to the appropriate and optimized use of AWS cloud services (Lambda, EC2, Storage, Transit Gateway, Cloud Endure, Cloud Formation, etc.) Must-Haves (Soft Skills) Nice-To-Haves (Soft Skills) Degree Requirements: B.S. degree in Computer Science or equivalent. Certification Requirements
10+ years' experience in application development, SDLC, agile process, application operations including administration and maintenance is required. Experience with architecting, implementing.

Interview Process :
Zoom call- 1-3 rounds of interviews with Manager & Team

Job Description :
Provide technical and mentoring leadership for one or more of the following domains: Business Architecture, Application/Software Architecture, Database Architecture, Infrastructure Architecture and Security Architecture.
Be an example of a model coach and mentor to other IT Architects across the organization.
Communicate direction with IT and business leadership within Client.
Mindful of the Healthcare Industry and Digital Health trends.
Other duties as assigned.
Job Description Summary

This position will report directly to the Chief Technology Officer (CTO). Working closing with the Chief Information Officer (CIO), IT Vice Presidents, executive leaders, product owners and business leaders, the position will help to analyze, document, and participate in strategy exercises related to product and leveraged technologies.
Job Description
Conducts discovery sessions with product owners, application engineering, and support teams
Documents application, solution and enterprise architectures using Lucidchart
Defines and collaborates on requirements, offer solutions, discuss limitations, assess timelines, scoping and diagramming problems and solutions, discuss solutions with engineers and other stakeholders
Evaluates and recommends changes to agile development practices in delivery of transformational programs as required.
Evaluate and recommend specific products and platforms to provide cost effective solutions that meet architectural requirements.
Review and analyze budgets and associated expenses related to application development and software components
Develops and maintains strong, cooperative relationships with other IT services groups.
Shares and establishes best practices experiences and opportunities throughout the organization.
Qualifications
B.S. degree in Computer Science or equivalent.
10+ years' experience in application development, SDLC, agile process, application operations including administration and maintenance is required. Experience with architecting, implementing, and maintaining highly available mission critical environments for 24/7 availability
Cloud native development experience, AWS preferred. Deep expertise related to the appropriate and optimized use of AWS cloud services (Lambda, EC2, Storage, Transit Gateway, Cloud Endure, Cloud Formation, etc.)
Hands-on experience with: Terraform, Kubernetes, Jenkins, Kafka, GitHub, OpenShift, and configuration management tools such as Puppet, Chef, or Ansible is preferred.
Strong understanding of programming languages such as .Net, Java or Python.
Experience integrating or developing with IBM System I (iSeries, AS400) preferred.
Good analytical, problem-solving skills, oral and written communication skills, and presentation skills
Execution oriented with strong attention to detail
Ability to work independently, multi-task, and take ownership of various parts of a project or initiative
Ability to work under pressure and manage to tight deadlines or unexpected changes in expectations or requirements
Ability to work in a matrix environment and partner with virtual teams
Ability to lead meetings and drive to conclusions
Experienced in communicating with project stakeholders
4 - 6 months duration, possibility for extension and contract to hire.
RECOMMENDED SKILLS
.Net Framework Administration Agile Methodology Amazon Elastic Compute Cloud Analytical Ansible",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
46,DEVELOPER - SENIOR,TalentBurst,"Austin, TX (Onsite)","Job Title: Java Developer
Location: Austin, TX
Duration: 6+ Months of Contract

Job Description
The Ecosystem Readiness group within the Organization works with internal stakeholders to enable faster decision-making, data democratization, and self-service through building innovative, scalable best-in-class dashboard and reporting solutions. Our goal is to build tools, processes, and system that allow us to expand upon and maintain a healthy ecosystem.

Basic
7 years of work experience with a Bachelor's Degree or an Advanced Degree (e.g. Masters, MBA, JD, MD, or PhD)
Preferred
You have a Bachelor degree in Computer Science or related field and 7+ years of Software Development Experience or a Masters with 5+ years of Software Development Experience
You'll use technologies that include Java, REST, Spring, XML, JSON, JPA, Docker and more
You have experience with Java, REST APIs, JSON and exposure to container based technologies
You have experience with web services standards and related technologies (HTTP, Spring, XML, JSON, REST, WS*, AXIS, JERSEY)
You have strong dedication to test automation and Test Driven Development
We count on your curiosity and creativity, to want to understand customer requirements and our processes and want to come up with creative solutions
While you'll have the skill to see and understand the big picture, you're able to stay focused on the task at hand to achieve immediate goals
You're great at systematic and accurate research wanting to uncover the smallest detail
You have amazing work ethics that will help us all work extremely well together
You have the passion to understanding people and to always striving to improve our products and services!
RECOMMENDED SKILLS
Build Tools Creativity Curiosity Decision Making Docker Extensible Markup Language (Xml)",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
47,JAVA DEVELOPER,The Squires Group,"Fort Meade, MD (Onsite)","Job Description

The Squires Group has an immediate need for a Java Developer near Fort Meade, MD. In this role, you will develop in an Agile environment that offers the opportunity to learn and contribute across the entire technology stack. This is the first year of a 5-year program, so get your foot in the door now and help the program develop and grow!
 Per our Federal Government Contract, candidates must hold an Active TS/SCI with Fullscope Poly.
Responsibilities
Analyze user requirements to derive software design and performance requirements
Design and code new software or modify existing software to add new features
Debug existing software and correct defects
Integrate existing software into new or modified systems or operating environments
Develop simple data queries for existing or proposed databases or data repositories
Develop software solutions by analyzing system performance standards, confer with users or system engineers; analyze systems flow, data usage and work processes; and investigate problem areas
Design or implement complex algorithms requiring adherence to strict timing, system resource, or interface constraints
Qualifications
Bachelor’s Degree
3+ years of experience with the following:
Core Java EE Design Patterns, RESTful Services, and Java Programming Language
Object Oriented development methodologies, networks, data storage, data modeling, data ontologies, security architectures and CASE tool selection and use
Integrating information systems into Service Oriented architectures (SOA) or on to Enterprise Service Bus architectures
Implementing solutions with Public Key Infrastructure (PKI)-controlled access
Using agile and/or spiral development models
Applying comprehensive application knowledge to provide technical and system design guidance to the application development team
Per our Federal Government Contract, candidates must hold an Active TS/SCI with FS Poly


Job Requirements

4 Reasons to Join The Squires Group, Inc.:
1. Our Commitment to You - We offer competitive pay, multi-year projects, and a list of exciting clients
2. Work-Life Balance - We work hard, we work smart and have quality time for family and 'life.'
3. Golden Rule - We treat our consultants the way we want to be treated: with integrity, professionalism, and trust.
4. We Care About You – We help you meet your career goals and continuously support your efforts in the field.
 Check out our Referral Program!
The Squires Group will pay you up to $3000 for every qualified professional that you refer and we place. If you see a position posted by The Squires Group and know the perfect person for the job, please send us your referral. For more information, go to [ Link removed ] - Click here to apply to Java Developer.

The Squires Group, Inc. is an Equal Opportunity/Affirmative Action Employer.


Meet Your Recruiter



Lara Joy

+1443.808.8045
[ Link removed ] - Click here to apply to Java Developer
[ Link removed ] - Click here to apply to Java Developer
RECOMMENDED SKILLS
Agile Methodology Algorithms Conceptual Model Data Modeling Data Storage Technologies Databases",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
48,EMPLOYEE DEVELOPMENT SPECIALIST,Butler Aerospace and Defense,"Renton, WA (Onsite)","Employee Development Specialist
Location: Renton, WA (98057)
Job ID: #65767
Pay Rate: $44-49

Job Description:
Defines project scope and recommends deliverables, budget and resources. Oversees curriculum development, review of course content and instructional materials, testing and system access requirements. Identifies business specific learning objectives and adapts curriculum content and delivery methods. Performs as a lead instructor in a specialized content area. Deploys development tools and monitors implementation. Identifies potential issues that impact performance and leads the performance analysis and development of improvement recommendations.

Position Responsibilities:
Perform as an instructor in specialized content area from one or more of the following areas of Aerospace Skills expertise (Seal, Structural, Electrical, Repair, Functional Test, Quality, Systems, etc.)
Facilitate learning events and knowledge transfer by teaching and team coaching, observing and tracking student performance, adding key insights to enhance the delivery, conducting preparation, delivering and rostering training to satisfy training requirements
Conduct training utilizing a variety of delivery methods and techniques, and customize learning programs, courses, presentations and guides as needed
Emphasize safety precautions to be taken in all training provided
Maintain a positive and productive learning environment, and address any problem behaviors in the classroom promptly in accordance with policies
Perform individual and group assessments, and recommend process and performance improvements
Serve as a Subject Matter Expert (SME) to provide training consultation services
Provide extensive technical assistance in both formal classroom and hands-on training on Manufacturing fabrication, assembly and operations
Conduct testing and evaluation per procedures
Evaluate technical aerospace skills training needs
Develop post evaluation recommendations to determine appropriate training content, objectives and design
Identify and validate training by observing, measuring, testing, reviewing, and analyzing training to ensure that learning objectives are met effectively
Understand regulations and standards, ensures delivery of courseware complies with commercial, government, regulatory and organizational standards and specifications.
Collaborate with stakeholders and service providers (e.g., curriculum developers, instructional systems designers, engineers, programmers, strategic learning advisors, etc.) to develop creative training enhancements, guided skills practices, job aids, capstone projects and activities to assist learners during and after training
Lead projects designed to produce educational deliverables
Perform ongoing monitoring of stakeholders operating environment and key business measures and objectives
Identify potential issues that impact performance
Coach and develop less experienced instructors
Conduct Train-the-Trainer Sessions to qualify additional instructors, as required
Education & Experience:
Master's Degree with 8 years experience 
Bachelor's Degree with 10 years experience 
Associate's Degree with 12 years experience 
High School Diploma with 14 years experience 
Basic Qualifications (Required Skills/Experience):
5+ years of experience in Aerospace manufacturing
5+ years of experience working with detailed work instructions or reading and interpreting blueprints and drawings
Preferred Qualifications (Desired Skills/Experience):
Experience with Seal
Experience coaching and developing others
Professional certification(s) in aerospace manufacturing and lean
Skills and experience in the following areas are also desired
Coaching
Instruction
Curriculum Design
Needs Assessment and Job Analysis
Benefits provided:
401K
Medical, Dental and Vision Insurance
Sick time as applicable to state law
Butler America Aerospace, LLC. is proud to provide an equal opportunity workplace and be an affirmative action employer. Consider Butler because we are committed to hiring and retaining a diverse workforce. We recognize that we thrive on diversity and inclusion for the benefit of our employees, our customers, and the communities where we are located. Employment decisions are made without regard to race, color, religion, gender, national origin, ethnicity, veteran status, disability status, age, sexual orientation, gender identity, gender expression, marital status, mental or physical disability or any other legally protected status.
RECOMMENDED SKILLS
Aerospace Industries Aerospace Manufacturing Assembly And Installation Assessments Blueprinting Coaching And Mentoring",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
49,PYTHON DEVELOPER,TalentBurst,"Sunnyvale, CA (Onsite)","Title: Python Developer
Duration: 10+ Months Contract (Possible Extension)
Location: Sunnyvale, CA 94085

Job Summary:
Works with the Network Architecture team to translate architecture requirements into platform-level configurations. Should have implementation skills with a general-purpose object-oriented programming language like Python.
Familiarity with JSON, REST APIs, CI/CD concepts, Git, and Linux/UNIX-based systems.ResponsibilitiesTroubleshooting

Participates with NSE as needed to troubleshoot layer 1-3 network issues experienced by end customers and service providers network Design

Critical thinking and analytical approach to problem-solving


Nice to haves:
Basic understanding of network routing protocols such as BGP, OSPF, and ISIS and tunneling protocols like MPLS, GRE and IPnIP. A curiosity for understanding of the design and implementation of network management systems

Collaborate with network engineers to automate various processes, build software infrastructure for network monitoring and analysis - provide data points for capacity planning and architecture change analysis

End-to-end testing of integrated solutions/services including BSS, OSS, and Software Engineering, with Network platforms/elements

Develop code to monitor network health, thresholds, and systems that proactively analyze and mitigate service-disrupting network events in private cloud environment

Provides feedback on how testing results can result in design changes to the Network Architecture team and platform vendors

Develops scripts that are the basis for test automation and incorporated into a test automation frameworkTraining
Develops training guide for NSE personnel

Qualifications:
7+ years experience
Bachelor's in Electrical Engineering, Electronics, Computer Engineering or related field preferred
RECOMMENDED SKILLS
Analytical Architecture Automation Border Gateway Protocol Capacity Planning Computer Engineering",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
50,DATA ENGINEER (REMOTE),ProKatchers,"Work From Home, GA (Remote)","Position: Senior Data Engineer (Remote)

Duration: 3+ months contract



Shift Hours: 9-5 PM Mon - Fri



Job Description:

Assigned to projects under the management of the NYC H+H Office of Ambulatory Care and Population Health, and under the direction of the relevant program leads for each discrete initiative, the Senior Data Engineer will organize, analyze, and communicate data as well as building technology solutions, in order to support and inform programmatic and operational efforts of H+H programming.

May be assigned to programs such as Humanitarian Emergency Respite Center (HERC) facilities, which offer direct service provision, resource navigation, and temporary shelter to single adults, adult families, and families with children.

Multiple roles exist within this title, and individual staff will be assigned to the best fitting role based on experience.

Specific responsibilities may include:



Summary of duties and responsibilities:

Building and maintaining the internal data infrastructure to be used by data analytics staff and developing and ensuring standardization in data cleaning, programming and analyses across large, complex data sets

Structuring and transforming datasets for multiple complex use-cases, user stories and related requirements within assigned projects/programs

Building back-end data migration tools and infrastructure to support data analytics work

Performing in-depth investigation and analysis to identify and resolve complex processing problems associated with the systems, programs, and datasets utilized by the projects/programs

Recommending programs, practices, and standards to facilitate uniform application of electronic data methods, code versioning and review, ticket management

If applicable, supervising and overseeing additional data engineering staff, providing assistance and insights on complex and difficult data sets and ensuring accuracy of work products.

Providing advice to front-end developers and field staff on overall data intake and integrations



Skills:

Knowledge of Tableau preferred

Expertise in Python or equivalent programming language for automation preferred

Advanced knowledge of SQL preferred

Experience with API interfacing in a data engineering and analytics environment preferred



Preferred skills:

Ability to work autonomously, think analytically, and anticipate data issues to solve before they arise

Excellent written and verbal communication skills, with the ability to explain data systems to non-technical teams

Strong quality control abilities and exceptional attention to detail

Ability to manage multiple complex projects at a time, prioritize, and execute on tight timelines



Skills:

Expertise in Python or equivalent programming language for automation

Advanced knowledge of SQL

Experience with API interfacing in a data engineering and analytics environment


Years of experience:

5+ years in a data engineering role in a large organization



Education:

A Baccalaureate degree from an accredited college or university in Computer Science, Systems Engineering, Applied Math, Business Administration, Economics/Statistics, Telecommunications or Data Telecommunications, and related and five (5) years in related experience OR A satisfactory equivalent combination of training, education and/or experience.

RECOMMENDED SKILLS
Api Applied Mathematics Attention To Detail Automation Business Administration Communication",https://www.careerbuilder.com/jobs?cb_apply=false&cb_veterans=false&cb_workhome=false&emp=jtct%2Cjtc2%2Cjtcc&keywords=Developer&location=Us&page_number=4&pay=&posted=1&sort=date_desc,TODAY
