job_title,company_name,job_source,address,job_type,job_source_url,job_description,job_posted_date
Marketing Content Developer,Murray Resources,Ziprecruiter,"Houston, TX",Contract,https://www.ziprecruiter.com/ek/l/AAJuafomxBCPH0CCSJlZssZ1H4UMBSiuZNvSYFq5W4rzm6X3py0pz_4s2wGon0xe09nnndYJck38905rYDpje-eWpR5PJuP8diVi73QN1xha6WtinqQug4CcH5r6jjdb2N38-h7dImEiuF4hmlmWfqbW4U5Scm_zI8Gno5QLQlwmOw9iDNfBusbStjxMwvirHCP8bQ?pageType=perl_serp,,Today
Project Engineer - Grade 21,"City of Mandan, ND",Ziprecruiter,"Mandan, ND",Contract,https://www.ziprecruiter.com/k/l/AAIadNlCwlI4opvROkynFuG2SwxL5gIerQlUoe9-HDKtTN_bRvLcVly0I9psJO9aNz4A9HfkOAAMIUvOaKzqtNTwo4uHDXeT3iY6ef3YOdJXY48ezXAfu0dFFmcWwdtVE9Q4UdDrFy3g0ho0ihXNVczAljiI-2LWQ-9kUqwGKQhOcc2USUH4P_CqAzva2UXidDoJMA?pageType=perl_serp,"The City of Mandan, North Dakota is currently accepting applications for the position of: Project Engineer - Grade 21

Position Details
Salary starting at $32.98/hour (DOE)
Status: Non-Exempt | Full-time
Department: Engineering
Closing Date: Sunday, April 30, 2023
*Applications without a resume will be disqualified.
JOB SUMMARY
This position performs engineering and project management duties for a variety of city infrastructure projects.

MAJOR DUTIES
Assists in the development of construction plans, specifications, and estimates for various street, sidewalk, curb and gutter, water, and sewer projects.
Assists in updating City of Mandan construction specifications and details.
Conducts inspections and assists in the project management of city infrastructure projects.
Updates and maintains geographic information system (GIS) database; collects field data; updates and prepares maps.
Reviews and processes right-of-way permit applications; conducts right-of-way inspections.
Provides support for the development and implementation of capital improvement project plans for city infrastructure.
Provides contractors and the public with record drawing information as well as guidance in interpreting these documents.
Manages the data and documents related to the implementation and tracking of special assessment allocations for projects that are completed using the special assessment method.
Assists the Public Works Department with infrastructure maintenance or replacement projects.
Performs related duties.

KNOWLEDGE REQUIRED BY THE POSITION
Understands the basic principles of civil engineering practices.
Understands the basic principles of the construction and maintenance of municipal infrastructure.
Understands the basic principles of construction project management.
Understands the basic principles of computers and job-related software programs.
Understands the basic principles of GIS management.
Skill in the development and review of plans and specifications.
Skill in the management of construction projects.
Skill in interpersonal relations and in dealing with the public.
Skill in oral and written communication.

MINIMUM QUALIFICATIONS
Knowledge and level of competency commonly associated with the completion of a baccalaureate degree in Civil Engineering or a course of study related to the occupational field.
Sufficient experience to understand the basic principles relevant to the major duties of the position, usually associated with the completion of an apprenticeship/internship or having had a similar position for zero to two years.
Ability to obtain certification as a Professional Engineer within four years of employment is preferred.

Notes
Applicants who are residents of North Dakota and eligible to claim veteran’s preference must include Form DD-214. Claims for disabled veteran’s preferences must also include Form DD-214 and a letter less than one year old from the Dept. of Veteran’s Affairs indicating disability; claims for preference as the eligible spouse of a disabled or deceased veteran must include Form DD-214, a marriage certificate, and a letter less than one year old from Dept. of Veteran’s Affairs indication disability, or the veteran’s death certificate.
Applicants who may need additional job information or may require accommodation or assistance with the application or interview process should contact Human Resources at 701-667-3217.
Applicants are subject to pre-employment drug testing and background checks.
In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.
The City of Mandan is an Equal Opportunity Employer.",13 hours ago
Senior AWS Backend Developer,VLink Inc.,Ziprecruiter,"Boston, MA",Contract,https://www.ziprecruiter.com/k/l/AAJkoClysMUtLIieEgWlzPWEJCcVHpLAwNQp6BnP9bu-QnZ9vOBl4fnKNaWvIUo1FMat7cJRjM-VFSAvmKqZpsGf1e8K_jhhqCRk_tMybvfNheSGLPQRbsq45_7C5EXG_vc9SoUhKMajEqn1n3vpV_ncbVehJCRZk4puOTxtMusxEUnXSnlG-UkuwIOrTm91Mu21vg?pageType=perl_serp,"Senior AWS Backend Developer

Position Description
Be part of building one of the largest independent technology and business services firms in the world. ***, was founded in 1976 with the concept of creating an organization focused on delivering results and exceeding client expectations. At ***-Burlington, our success comes from the talent and commitment of our professionals. As one team, we share the challenges and rewards that come from growing our company, which reinforces our culture of ownership.

Are you an experienced, passionate pioneer in technology? As an experienced Senior AWS Backend Developer, you will have the ability to interact with business, and IT to develop a web solution that will allow sales engineers to design solutions/pilots for customers. The role involves designing and working with front end developers and testers to deliver robust cloud solutions. you will be a critical member of the team that determines and delivers new business functions.

Your future duties and responsibilities
"" Lead the design, development, and testing of an AWS-based serverless backend solution for a Web-based interactive graphical design front-end application.
"" Design and develop suitable REST-based integration solutions for external APIs.
"" Design and develop data pipelines for ingestion and loading of necessary backend data.
"" Collaborate with solutions architects, functional product owners, front-end developers, and DevOps resources to determine the right development and implementation approach to fulfill requirements.
"" Document and present designs. Conduct solution demos and walkthroughs.
"" Provide guidance and mentoring to other team members.

Required qualifications to be successful in this role
"" 10+ years of experience in solution engineering, with 5+ years with AWS services such as AWS Lambda (.NET Core preferred), AWS API Gateway, AWS Cognito, AWS Amplify, AWS AppSync, and AWS DynamoDB.
"" Proficient with building secure REST APIs as well as integrating with RESTful endpoints.
"" Experience with AWS RedShift and AWS Glue.
"" Full stack development experience using ReactJS and AWS Lambda
"" Knowledge of and experience with graph databases, particularly Neo4J.
"" Knowledge of systems integration with Microsoft Dynamics365
"" Experience with Azure AD.
"" Experience with AWS SageMaker, preferred.

*** is required by law in some jurisdictions to include a reasonable estimate of the compensation range for this role. The determination of this range includes various factors not limited to skill set, level, experience, relevant training, and licensure and certifications. To support the ability to reward for merit-based performance, *** typically does not hire individuals at or near the top of the range for their role. Compensation decisions are dependent on the facts and circumstances of each case. A reasonable estimate of the current range for this role in the U.S. is ***-***

At *** we call our professionals members to reinforce that all who join our team are, as owners, empowered to participate in the challenges and rewards that come from building a world-class company. *** s benefits include:
"" Competitive base salaries
"" Eligibility to participate in an attractive Share Purchase Plan (SPP) in which the company matches dollar-for-dollar contributions made by eligible employees, up to a maximum, for their job category
"" 401(k) Plan and Profit Participation for eligible members
"" Generous holidays, vacation, and sick leave plans
"" Comprehensive insurance plans that include, among other benefits, medical, dental, vision, life, disability, out-of-county emergency coverage in all countries of employment;
"" Back-up child care, Pet insurance, a Member Assistance Program, a 529 college savings program, a personal financial management tool, lifestyle management programs and more.

#DICE
#LI-AK1

Insights you can act on

While technology is at the heart of our clients digital transformation, we understand that people are at the heart of business success.

When you join ***, you become a trusted advisor, collaborating with colleagues and clients to bring forward actionable insights that deliver meaningful and sustainable outcomes. We call our employees members because they are *** shareholders and owners and owners who enjoy working and growing together to build a company we are proud of. This has been our Dream since 1976, and it has brought us to where we are today one of the world s largest independent providers of IT and business consulting services.

At ***, we recognize the richness that diversity brings. We strive to create a work culture where all belong and collaborate with clients in building more inclusive communities. As an equal-opportunity employer, we want to empower all our members to succeed and grow. If you require an accommodation at any point during the recruitment process, please let us know. We will be happy to assist.

Ready to become part of our success story? Join *** where your ideas and actions make a difference.

Qualified applicants will receive consideration for employment without regard to their race, ethnicity, ancestry, color, sex, religion, creed, age, national origin, citizenship status, disability, pregnancy, medical condition, military and veteran status, marital status, sexual orientation or perceived sexual orientation, gender, gender identity, and gender expression, familial status, political affiliation, genetic information, or any other legally protected status or characteristics.

*** provides reasonable accommodations to qualified individuals with disabilities. If you need an accommodation to apply for a job in the U.S., please email the *** U.S. Employment Compliance mailbox at ***. You will need to reference the requisition number of the position in which you are interested. Your message will be routed to the appropriate recruiter who will assist you. Please note, this email address is only to be used for those individuals who need an accommodation to apply for a job. Emails for any other reason or those that do not include a requisition number will not be returned.

We make it easy to translate military experience and skills! Click here to be directed to our site that is dedicated to veterans and transitioning service members.

All *** offers of employment in the U.S. are contingent upon the ability to successfully complete a background investigation. Background investigation components can vary dependent upon specific assignment and/or level of US government security clearance held. *** will consider for employment qualified applicants with arrests and conviction records in accordance with all local regulations and ordinances.

*** will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with *** s legal duty to furnish information.",just now
SQL Developer,Precise Technical Staffing,Ziprecruiter,"Addison, TX",Contract,https://www.ziprecruiter.com/k/l/AALyOZrUQxFZsi7wK1aSH9qn_4kl60Pq1wfc0qzeH25Ls_hrJh4DETZ6JZ9VsIJfcOBtBofR635HKPaiRcNK2EwWHWa_MFsgpsJBFFM6FGq6PaztM6m4b-LO2szSnhMMkSze27herBZabV46tUVRvvcqSI6EKH0SsHP6tih0TnttQ584L0Dzt1RyuGiNwAQSyCqBog?pageType=perl_serp,"Our company is seeking a skilled SQL Developer to join our team. The ideal candidate will have 2-5 years of experience in database development and a deep understanding of SQL. The SQL Developer will be responsible for developing and maintaining complex database systems, designing, and implementing ETL processes, and ensuring data quality and accuracy.

Responsibilities:
• Develop, implement, and maintain complex database systems using SQL Server or other database technologies
• Collaborate with cross-functional teams to design and implement ETL processes and integrations
• Optimize and tune database performance, including SQL queries and stored procedures
• Write and maintain technical documentation, including data dictionaries, system architecture, and development standards
• Ensure data accuracy, consistency, and integrity across multiple systems and databases
• Troubleshoot and resolve database issues in a timely and efficient manner
• Work with stakeholders to gather and analyze business requirements and translate them into technical specifications
• Participate in code reviews, testing, and deployment processes
• Stay up-to-date with emerging database technologies and trends


Requirements
Qualifications:
• Bachelors degree in Computer Science, Information Technology, or a related field
• 2-5 years of experience in database development and design, preferably with SQL Server or other relational database technologies
• Strong knowledge of SQL and database design principles
• Experience with ETL processes and tools, such as SSIS or Informatica
• Proficiency in writing and optimizing complex SQL queries and stored procedures
• Familiarity with data modeling and data warehousing concepts
• Excellent problem-solving and analytical skills
• Strong communication and collaboration skills
• Ability to work independently and in a team environment

Benefits
If you are an experienced SQL Developer looking for a challenging and rewarding opportunity, we encourage you to apply for this position.",12 hours ago
Alarm/CCTV/Access Control Technician,TEKsystems,Ziprecruiter,"Sacramento, CA",Contract,https://www.ziprecruiter.com/ek/l/AAIvwHzoaFqyxQDkuM_a9hVhdgF49Hk3CJcMEotgE3J5yyun9ANEMcvxG8Esq05ZVQTC69_vHu4F2EXHMZLw5aUqyr3Ph3Gf-zzDRLRm_E7CQ4l_ov4VP9LaWO3-VfsErEV8tCB7vD6BfBvBiXFu34qAAkurwVVjnSaxjXCRb9U_H2o0ey8PnkLOmfFSjMG09BNnt78?pageType=perl_serp,,Today
Junior Network Engineer,Harvey Nash USA,Ziprecruiter,"Carol Stream, IL",Contract,https://www.ziprecruiter.com/ek/l/AAIOX2QNpSohPC2Yk4vncZ3oK3__594sWpaRM-gSpUtfMGKZn2uPvqBRg0nak0eMISmR1XezHBQK0rNn5f4F8T3enRoZJQoxdm5gww_Ufta9gSky5oSHQJEZNfuQ6p1y3uHubhAiw_F-_NRKchPZ35W4O0mSrjiMWn__t0t5R-pOB3gOvWZ-tKda3keJKPjlN2KMlg?pageType=perl_serp,,Today
Entry Level Machinist,"The McAlear Group, Inc.",Ziprecruiter,"Millbury, OH",Contract,https://www.ziprecruiter.com/k/l/AAIT5grruPREl0f70OwKbrFQgFd-fqNYP6cjxCn69zk7WyWDnBp9e9SJ7FA4q_32RM5XgIEuIReOvnz6EzBRLbr7YZ27Dj1g8w02Xug2rgXpHXQCZ6jE8agos77Xp-tMijBcHRy4lIsRZFs8uud_BZkIEM2i-lsO8W69RJpzEjDUNaX3FCiJAFvJPmliry-EyBbWOqw?pageType=perl_serp,"POSITION SUMMARY:
This position will be within the Innovative Machine and Manufacturing group (IMM). The nature of the work will consist of R&D, job shop, repair, or production styles of machining with both CNC and manual methods being used. Seeking reliable individual with good mechanical aptitude who is willing to learn, work safely, follow instructions, but is also self-motivated to work independently when required. Must be flexible to work on multiple jobs or single long projects.
Our company believes in the Ideal Team Player. We follow the model behaviors of Humble (quick to point out the contributions of others), Hungry (self-motivated and diligent), Smart (socially appropriate and aware), Safety-Minded (works to lower safety risks, Quality-Minded (take pride in their work) and Attendance (recognizes their presence is important).
ESSENTIAL JOB DUTIES & RESPONSIBILITIES:
Machine parts within specifications from drawings or verbal instruction using both Manual and CNC Machines and tools
Operating CNC / Manual machines both Mill & Lathe
Program CNC machines utilizing MasterCam tool pathing, optimizing current programs and make program changes via machine’s user interface after specific training if required
Taking a project from a print or idea and turning it into a finished good from start to finish
Develop methods for manufacturing requested products in an efficient and cost-effective manner
Aid in improving overall lead times by increasing run rates, decreasing scrap, and implementing other systems to reduce waste
Assist in researching and developing process improvements and future methods
Collaborating with other machinists, operators, engineers, or customers daily
Develop and maintain preventative maintenance procedures for equipment
Setup of CNC machines using multiple work holding styles like clamps, vices, or custom fixtures after specific training if required.
Accurately log time, materials and tooling used on jobs either by provided time log sheet or tablet
Deburring, quality control and checking of parts. Logging results
Willing to work overtime, occasionally on short notice
Punctuality and regular attendance
NON-ESSENTIAL JOB DUTIES & RESPONSIBILITIES:
Reverse engineer products currently being sold while developing methods to manufacture
Create part and assembly designs / prints from scratch or modify designs using MasterCam software
Setup of program, tooling, and work holding for self-run project or for an operator
Delivering finished goods to local customers
All other duties assigned.
PHYSICAL DEMANDS & WORK ENVIRONMENT:
Physical ability to do work requires but not limited to bending, sitting, and standing for 8+ hours
Physical ability to do work requires lifting 1 to 60 pounds
Must be able to drive a forklift and company vehicles
The physical demands of the job include but are not limited to bending, sitting, lifting 1 to 60 lbs, and driving of forklift or company vehicles. Physically capable of being on feet for majority of shift for 8+ hours.
COMPENTENCY, KNOWLEDGE, SKILLS & ABILITIES:
Able to problem solve, troubleshoot, and teach
Able to communicate effectively with management, outside vendors, and inner department personnel
Able to change focus frequently and often while being detail oriented and well organized
Knowledge of R&D
Being able to multitask while minimizing down time between multiple machine cycle runs
Able to work in a high pressure, demanding environment
Able to complete safety training and adhere to job specific safety protocols and procedures needed to work safely within the department
Able and willing to learn new skills and adapt to challenges
Good mechanical aptitude, safe use of hand and power tools
EDUCATION & EXPERIENCE:
REQUIRED:
High school degree or equivalent.
Experience: 2+ years in related field.
Experience in Manual machining both mill and or lathe.
Experience working with CNC mills or lathes
Able to use diverse types of measuring and inspection equipment. (Micrometers, calipers, depth gauges, etc.)
Ability to read schematics, drawings, and technical references.
Experience collaborating with CAD/CAM software.
PREFERRED:
Knowledge of: Milling, Turning, CNC control, tooling, feeds and speeds, tolerances, materials, dimensioning, cutting, grinding, drilling, tapping, and broaching.
Field specific training with documentation.
o Machinist, Tool & Die or Toolmaker Journeyman’s card. (NTMA, community college schooling or other) is a plus
Programing / Design with MasterCam software.
Knowledge of G&M Codes for quick program edits and troubleshooting at CNC controller.
Ability to create schematics, drawings, and technical references.
Experience with Haas Mill and Lathe CNC machines and controllers
Experience with 4 Axis + CNC Mills operations and programming
Knowledge of bar feeding and “lights out” style machining preferred.
Knowledge of welding. (Certifications or training a plus.)
Proficient with Microsoft Office Word and Excel",just now
CNC Machinist (Mill/Lathe),Trade Up Careers,Ziprecruiter,"Savannah, NY",Contract,https://www.ziprecruiter.com/k/l/AALd9e_1eKzeXpbyeRJ0mPVkCAt2pj6Ffj_C1B6BE6FYz0xYM5lvmCK5bc-JKCHFruq1LUnXJmFLIpWIMR7BtIiSZy5dPOZ2HzmZu2TNOjtzK018feXpfgub84J7eBQnNykpchw_TcNip8hhMggaSzUxbLmq34fEERV0UmI6PgZoKMtUV04P7n5_MaSH7pvhtZJLw08?pageType=perl_serp,"Overview:
The CNC Machinist operates CNC machines and machining centers to fabricate precision parts per engineering specifications. This position works from setup instructions, defining and coding tool arrangement, material clamping methods and console settings for operations such as bore, mill, drill, face, thread and occasional profiling and contouring. This individual must be able to work on first shift for initial training and move to a split or second shift.
Responsibilities:
• Program CNC mill or lathe as per engineering drawing specifications and tolerances.
• Set controls to regulate machining factors such as speed, feed, coolant flown, and depth and angle of cut, or enter commands to retrieve and input computerized machine control media.
• Uses tools such as edge finders, indicators and probes to find machine work offsets.
• Loads parts in machine, cycles the machine, and detects malfunctions in machine operations such as worn or damaged cutting tools.
• Determines appropriate bar stock size, based on diameter, necessary for a job.
• Run production lots and communicate with others regarding production runs.
• Reads, understands and interprets engineering and manufacturing drawings with working knowledge of GD&T, producing parts that meet the specifications, without supervision.
• Learns optimal cutting techniques, speeds and feeds.
• Starts and observes machine operation to detect malfunctions or out-of-tolerance machining and informs of discrepancies.
• Verifies conformance of finished work piece to print specifications and thoroughly inspects first part run with mid to high level of complexity.
• Learns/can recognize machine deviation versus cutter or holding problems and inform the supervisor.",just now
Software Engineer,The Intersect Group,Ziprecruiter,"Denver, CO",Contract,https://www.ziprecruiter.com/ek/l/AALx5v-94YWARjsJIhU1cYhYRX9ockpGFuqVf6sJtRi04kh1pIu1ME8wjcn87dMeX3Y_PzIbl0B6i8o0C_VIjTowGz6GJWHDrbkcWCWZ9diGY-j1erCgrMzZTFohdAT6P3YD1bO3OL84nn0rbu1Ch4LlHuOf38RJFD8dRjR3mAfuKvwmlo5ZyM-FxndOJc-7rgNn?pageType=perl_serp,,Today
ENGINEERING TECHNICIAN,US Department of the Air Force,Ziprecruiter,"Andrews Air Force Base Census Designated Place, MD",Contract,https://www.ziprecruiter.com/k/l/AALAi3IMiOyLqwOMalliNbmO8nNCwXkAmAuN_OALFUFJW3p_zQSKFTAqNuVIhgNEsr8-XnmcuMzny78VWWSciW4-9sfl_Q9Iywhf5N_xOn22x1zIqwhzz-v6z1qrEJnd9cYsyirVYcezMwPSnbu52zJfIgs--KInm9on6IOrivYKEazOFLLxKlhZMuOneWn3wf27?pageType=perl_serp,"Click on ""Learn more about this agency"" button below to view Eligibilities being considered and other IMPORTANT information.

The primary purpose of this position is to provide engineering technical support to perform the more difficult and complex facility, equipment, and system programming tasks pertaining to service contracts required to support Joint Base Andrews and outlying sites.Qualifications: In order to qualify, you must meet the specialized experience requirements described in the Office of Personnel Management (OPM) Qualification Standards for General Schedule Positions, Technical and Medical Support Positions and Engineering Technical Series 0802 (opm.gov)

BASIC REQUIREMENT OR INDIVIDUAL OCCUPATIONAL REQUIREMENT: This series covers technical positions supervising, leading, or performing work involving applying a practical knowledge of the:
methods and techniques of engineering or architecture; and
construction, application, properties, operations, and limitations of engineering systems, processes, structures, machinery, devices, and materials.
Examples of qualifying specialized experience include technical work in: drafting, surveying construction estimating, physical science, mathematics, aerospace, architecture, chemicals, electrical or mechanical systems, mining, petroleum, or nuclear systems.

AND

SPECIALIZED EXPERIENCE: Applicants must have at least one (1) year of specialized experience at the next lower grade GS-10, or equivalent in other pay systems. Examples of specialized experience includes knowledge of technical and general engineering concepts, principles, work techniques, and practices and familiarity with engineering disciplines; thorough knowledge of a wide range of principles, concepts, and methodology related to contract quality assurance functional programs, and considerable sills in applying this knowledge to the planning of a variety of difficult and complex work assignments for contract accomplishment; knowledge of a wide range of analytical and diagnostic methods, procedures, and principles; and knowledge of and skill in applying various methods and techniques for investigating, analyzing, affecting corrective action on complex contractor performance problems.

FEDERAL TIME-IN-GRADE (TIG) REQUIREMENT FOR GENERAL SCHEDULE (GS) POSITIONS: Merit promotion applicants must meet applicable time-in-­grade requirements to be considered eligible. One year at the GS-10 level is required to meet the time-in-grade requirements for the GS-11 level. TIG applies if you are in a current GS position or held a GS position within the previous 52 weeks. NOTE: Applicants applying as VEOA candidates who are current GS civil service employees or are prior GS civil service employees within the past 52 weeks must also meet time-in-grade requirements.

KNOWLEDGE, SKILLS AND ABILITIES (KSAs): Your qualifications will be evaluated on the basis of your level of knowledge, skills, abilities and/or competencies in the following areas:
Technical knowledge of general engineering concepts, principles, and practices and familiarity with engineering disciplines (Mechanical, Electrical, Structural, Utilities, and Pavement/Grounds).
Knowledge of the civil engineering organizational structure and the interrelationships and interdependence of the flights and their responsibilities
Knowledge of a wide range of analytical and diagnostic methods, procedures, and principles to identify system failures, take corrective actions to resume normal operations, and implement procedures to allow for partial use until problems are resolved.
Knowledge of a variety of engineering technician processes and techniques to include work measurement, methods improvement, time standards, layout designs, and cost analysis.
Knowledge of standard contracting regulations, practices, and procedures, as well as familiarity with the process of contracted services acquisition.
Knowledge of current automation technology and practices essential for the accomplishment of projects
PART-TIME OR UNPAID EXPERIENCE: Credit will be given for appropriate unpaid and or part-time work. You must clearly identify the duties and responsibilities in each position held and the total number of hours per week.

VOLUNTEER WORK EXPERIENCE: Refers to paid and unpaid experience, including volunteer work done through National Service Programs (i.e., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community; student and social). Volunteer work helps build critical competencies, knowledge and skills that can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience.Education: This job does not have an education qualification requirement.Employment Type: FULL_TIME",8 hours ago
May College Graduates Apply - Emergency Dep - Patient Experience Rep,Boston Children's Hospital,Ziprecruiter,"Boston, MA",Contract,https://www.ziprecruiter.com/k/l/AAKr-nPfUYhDvYFrSBirNKm7WT1Ady_GScYNOXy-u43g-IjUNpXOhVUvkG3kcTJSXB_PnwmEWTXaWkuhjcfUCW6nOjI3CS62Xn7VG2TcS2UHtuwbZG4nMcXMkMR-PEre-gsbT4E9ExYdMX2FYnL_bwU4rOZM4uPyummZWPZDiA-P4NxcSN_NrWq5Fzs_I3hKC_dYOg?pageType=perl_serp,"Boston Children’s Hospital is hiring Patient Experience Representatives for the Emergency Department in Boston, MA.
Recent College Graduates Apply
At Boston Children’s Hospital, the quality of our care – and our inclusive hospital working environment – lies in the diversity of our people. With patients from local communities and 160 countries around the world, we’re committed to reflecting the spectrum of their cultures, while opening doors of opportunity for our team. Here, different talents pursue common goals. Voices are heard and ideas are shared. Join us, and discover how your unique contributions can change lives. Yours included.
Apply Today!
Emergency Department:
Boston, MA full-time candidates: $2,000 Sign-On Bonus! (Pay is determined by experience but ranges from $22/hour-$25/hour)
Overnight and evening opportunities
Boston, MA Part-time/Per diem shifts:
Overnight and evening shifts and per diem opportunities
The Patient Experience Representative will be responsible for:
Providing positive and effective customer service that supports departmental and hospital operations.
Scheduling patient encounters and procedures to coordinate within and across providers, departments, and institutions.
Answering, screening and routing telephone calls. Recording and forwarding messages and triaging calls for urgent information or services. Responding to requests for routine information or assisting within scope of knowledge and authority. Initiating calls for emergency services as required.
Collaborating and communicating with referring providers and practices to facilitate management of complex patient issues.
Greeting and directing patients, families and visitors.
Monitoring daily schedule and patient flow to optimize resource utilization and patient experience.
Communicating with clinicians and/or supervisors and routing patients/visitors to maintain efficient patient/visitor flow.
Serving as a liaison with Engineering, ESD, Biomedical Engineering, and Materials Management to resolve equipment, supply, cleaning and safety issues ; Following through on identified problems. Collecting and organizing medical records, information, materials and supplies required for admissions or encounters. Preparing requisitions and other standard forms as requested by clinician or supervisor.
Verifying, recording and processing patient demographics, insurance/payment and referral information for patient encounters. Collecting all necessary clinical documentation and information.
Collecting, compiling and forwarding related documentation for reimbursement.
Reconciling payments and preparing deposits providing an accurate accounting of funds. Providing an accurate record of transactions in the Hospital systems. Facilitating and directing communication with Financial Counseling.
Transcribing types and proofreads correspondence, forms, reports, manuscripts and other materials involving complex scientific, technical and/or specialized terminology. Preparing documents using specialized commercial software, such as desktop publishing or graphics packages.

To qualify, you must have:
A high school level of educational development and zero to 1 years of previous experience such as customer service, administrative, or experience in a health care setting.
The ability to communicate effectively both orally and in writing and provide empathy in difficult interpersonal situations.
The ability to work with diverse internal and external constituencies.
Please note BCH requires that all staff be vaccinated against influenza (flu) and COVID-19 as a condition of employment.
Boston Children’s Hospital offers competitive compensation and unmatched benefits including flexible schedules, affordable health, vision and dental insurance, child care and student loan subsidies, generous levels of time off, 403(b) Retirement Savings plan, Pension, Tuition and certain License and Certification Reimbursement, cell phone plan discounts and discounted rates on T-passes. Experience the benefits of passion and teamwork.",just now
User Platform Engineer,Man Group,Ziprecruiter,"Boston, MA",Contract,https://www.ziprecruiter.com/ek/l/AAIxhoL6cePn8VwKw0D1MCvCKFGeAKG9d_wDrF7HkELq__6AmPjKrjNjKE_v00XbxvF7jWZvyY12ympaXLk6iDmvyB1SZUlELtGHd4JOHi7HEtR3VC1JTRk_s3j3-t6z9muSc-gu6W6vOxKiw8FRCqeCrpA5_IZEgFt5-HathV94w5A2fTGXnNeX33yiiSspPgp1?pageType=perl_serp,,Today
Mechanical Design Engineer,"Stainless Motors, Inc.",Ziprecruiter,"Rio Rancho, NM",Contract,https://www.ziprecruiter.com/ek/l/AAJsTEt5ojMbAxP3qxsGrmdgnhFca3IwRrEEONu2PytpGkHTXFmze4w8QfSsvthFB-J8fMVhU3yu6Eesa-3bW8tu2H6vtQ2FTqO834MDXMdCun-0wxn6zigkryg7mZHJ37DcafdztMA426Xuel7f2Zqa1icwKZQ2FDbZBfYYVPr5cpEGfA89R_8SMs8JpKtD_ayX?pageType=perl_serp,,Today
Director of Marketing - Powersports,Arrowhead Engineered Products,Ziprecruiter,"Boise, ID",Contract,https://www.ziprecruiter.com/ek/l/AALkq2FFyJ1DgCfD3JDWyC6w17NWNGffAGKAu4oJCKn9940EzmuTROYqqh9GssnQpgFQj2dnXOIB13QwlGRftBHn742ytDMDandKYdXEWZN69XsnvH8PZcy-YawtL3UfIMKplz8vvoc1azmZwzBJyKthavdi9VlIRgxiUUNjrUbBF5uQLeYzwK7721IAiKow2waX?pageType=perl_serp,,Today
Construction Coordinator - Chatsworth,SPECTRUM,Ziprecruiter,"Los Angeles, CA",Contract,https://www.ziprecruiter.com/ek/l/AALpU_fb6ubytFudxJ3-vmOWj2f204e3rvFxnTisCnVUzRlHRNwV035b5tAYOp0SAOotyJ3gcC1llQRR1c3erqwSxwaBHZnD-JeTcJ8L1TlsjZZzeaEyNFUdDl9m_byOW1WK6YNswK_YVyrjkRJaNEuSBc8esB00RzukXKmjHKzyD-p1rC540I4YxPVcZ2SmmWHRrA?pageType=perl_serp,,Today
Transportation Engineer,gpac,Ziprecruiter,"Naperville, IL",Contract,https://www.ziprecruiter.com/ek/l/AAIsqydGq0HjeeMEgLVMUm2sCmXh5eipFjbVrrZT7E1SxCqftdT1EGMGvYS7VwUX5LJRpQVqjMJzlqnfkiN2WB6uyBXoW7bwRMMrIUnQAcdsglIekJ8Af6R0jez-PaHyiBTkrbj13rLhEysSLjS0HJZNf4pgkMQ1oO85VNay2iuV7piCM0MKb90NUwAshhui_fGd?pageType=perl_serp,,Today
