job_title,company_name,job_source,address,job_type,job_source_url,job_description,job_posted_date
MC Resident Caregiver/CNA - Full Time,Watercrest Senior Living,Ziprecruiter,"Moseley, VA",Contract,https://www.ziprecruiter.com/k/l/AAIqvhB3I9ZyTYru7xOr7vPr-0FMQTDQ51yGtv3UbulK5NGwIsS6uzfVO1nDdd2YYBGse5nWnIgg0wda9GaP-FkIvLENkz9XOrmySBISMds_M2O9m_gA6-sycIEaoiJ4zoQGxjfaJ1_JeGbieBOZdycz4-CVOFjkbydBqpX--saOfhL4CtRwvGC7o6TcAcojUTaT?pageType=perl_serp,"SERVANT LEADERSHIP:
Watercrest Senior Living Group associates answer a calling to serve seniors and their families every day. They are recognized for their achievements and empowered to share their vast experience with their peers ensuring the quality of our assisted living and memory care services and the well-being of our residents. Our associates champion a culture which nurtures relationships in the interest of acting as trusted advisors. By continuously investing in these servant hearts, Watercrest Senior Living Group develops value-centered leaders who deliver personalized services.
GENERAL SUMMARY:
The MC Resident Care Specialist assures the day-to day care of our residents is provided in a sensitive, professional and effective manner. This position provides assistance to the resident in accordance with state and company regulations. The MC Resident Care Specialist will also participate in the Dining Program and Community Program to ensure the best quality of care is provided for all residents.
ESSENTIAL JOB FUNCTIONS:
· Assist residents with their personal care and activities of daily living as assigned and as requested by residents
· Perform daily housekeeping tasks as assigned using established procedures and standards
· Review and participate in 24 Hour Reports, Daily Logs, Shift Cross-over Reports and Verbal Reports as needed
· Assist residents to and from scheduled programs
· Participate in resident programming when scheduled or as needed
· Promote personal choices, independence and spiritual needs
· Perform laundry duties as assigned
· Assist with cleaning and tidying of resident’s rooms
· Respond to resident emergency calls
· Dispose of all resident used hygiene care products
· Report all resident changes in condition immediately to the Memory Care Director or Resident Wellness Director
· Check residents every two (2) hours or as required
· Assure that established infection control practices are maintained
· Report all hazardous conditions and equipment to the Memory Care Director
· Assure the equipment is cleaned and properly stored at the end of each shift
· Report all burned out light bulbs, exit lights, overhead lights, and emergency call lights to the supervisor as soon as possible on the day they are found.
· Report all accidents and incidents as soon as possible to your supervisor, no matter how minor
· Maintain the confidentiality of residents’ personal care information
· Honor the residents’ personal and property rights
· Be knowledgeable and prepared for emergency situations including disasters, fire and other emergencies
KNOWLEDGE, SKILLS AND ABILITIES:
· Able to communicate effectively with all levels of management, team members, residents, family members, vendors, referral sources and outside contacts
· Able to make independent decisions
· Must be able to communicate in a warm, friendly and caring manner
· Must possess a passion to work with and around senior citizens
· Knowledge of customer service principles and practices
EDUCATION REQUIREMENTS:
· High School Diploma or GED
· Certified Nursing Assistant/ Home Health Aid preferred, but not required
· License / Certificate for Medication Assistance (if applicable) as needed per state regulations
· CPR certification / First Aid certification
EXPERIENCE REQUIREMENTS:
· Experience with seniors in a Memory Care environment preferred
PHYSICAL REQUIREMENTS:
The following physical demands are representative of those that must be met to successfully perform the essential functions of this position:
· Able to stand or walk 75% of the day
· Able to concentrate with frequent interruptions
· Able to work under stress and in emergency situations
· Able to work under conditions that require sitting, standing, walking, reaching, pulling, pushing and grasping
· Able to talk and hear effectively in order to convey messages, instructions and information to residents and team members
· Occasionally lift / carry up to 50 pounds
OCCUPATIONAL EXPOSURE / PERSONAL PROTECTIVE EQUIPMENT:
· Work in all areas of the community
· Subject to reactions from dust, disinfectants and cleaning chemicals and may be exposed to infectious waste, diseases and other conditions
· Required to use personal protective equipment and supplies to prevent burns, falls, and infection and follow safety policies and procedures
· Personal protective equipment includes infection control kit, rubber gloves and non-slip shoes
· Subject to infectious diseases, substances and odors
· Follow Safety Policy & Procedures


Full Time, 3pm-11pm, 11pm-7am",6 hours ago
Senior Marketing Manager,Lamar Johnson Collaborative,Ziprecruiter,"Overland, MO",Contract,https://www.ziprecruiter.com/ek/l/AAI-EgclfYgfJJA626_6dRQ5yHP_2inGXzwoNWTY5IPqqvorC5ZfTiWYU3uSkziHNmk18ChLmxt0lKTlMum3NKdZcqeswE7GrInUjfOOyIT7HRcubWt2Bbw7nbyS-a4Ub-ZVbantk39mDpOSXn9_bgFvYP14vs4B9E8uRaOz-t7LGU2rWs6FNkdBo9GPZ1W2UIkn?pageType=perl_serp,,Today
Associate Counsel - Construction/Real Estate/Insurance Litigation Experience,"Hertner, Block & Bowser, Inc.",Ziprecruiter,"West Palm Beach, FL",Contract,https://www.ziprecruiter.com/ek/l/AAJH8exGMS_qTKUSqwl2E7a1eHgR64L5tqRPtStyUi7Xj1XWeaCabm8uHorghG-cRJS0wUlSu4A0Lvlqu8IEqEjDVScRc3n2U10taIg7sHKKCun3yEc_fVg2_CzghBwI8jbGcSX4YqNvbYEu45ZyIsaHkDtLVVkecbUdR6UCpR-hIp7B8MW8D8EEhUG44ZCXUFWl?pageType=perl_serp,,Today
Loyalty Program Director,Marcus Theatres,Ziprecruiter,"Milwaukee, WI",Contract,https://www.ziprecruiter.com/ek/l/AAKXrypZ3TEJEye-O8x2Y24a85HykNdD3Y6TbQ138qMCkXZkAqqwqp_gHz-9WsvIly-oGp_q3qNCTaqb74kbQ2cxadWTlqSpGGC3d4zGLgz8HTWg_ZxWbEk-G1UXLTuj-Lk3aIxF6LD5tpYJbquXFtUKE39_l9o6vnQnRj219FlEQsk1tBLFKziNeIWrK1q_Je3H?pageType=perl_serp,,Today
Public Relations Specialist,Supernal,Ziprecruiter,"Washington, DC",Contract,https://www.ziprecruiter.com/ek/l/AAJ-rTUi2O5mMVc3Etm7Nms4v0U2nvEGAIs96WfRVxYV6zsfWdX9vqTajJxQcf9d31KYh_WFSMi4DAm-WppGF2zx5_zE4BWZbkVZ30fxXEtXbtBS7ezg_PZnDt-FKrmZga1mlxD_5f79kkndk_xnmKr_KTUaxwAL9BA6N6MxG99F5SxJOwVPHOe7MkqOdqekL1ly?pageType=perl_serp,,Today
General Manager,Waterworks Aquatics,Ziprecruiter,"Littleton, CO",Contract,https://www.ziprecruiter.com/k/l/AAKafGUGW-CIdgj-g8wANDHkb_ZXRVtr1Dsn3r2tJN6a_q4Ww6a2EzdSaCtgfBVd_ICdOoqnxV78qI0n9LALolcxed2p8dwtdozFSGxDnZCtgOaI632TEom83RiP7y_nBQ7QZKjDATsmlj6aztBeYTV451SG1vWiwyMGJWCnAPcoIEUBQHjXtnyg7BGPrBKRZOeD?pageType=perl_serp,"Were hiring for a full-time General Manager!

A Little About Us


Waterworks Aquatics is a premier swim school with locations across California and Denver. We teach children ages 3 months through adult how to swim. Our mission is to educate and motivate individuals to be safer and learn proper swimming technique.

Job Description:


Waterworks is seeking an ambitious and performance driven General Manager to take over operations of our facility. Were looking for a self-motivated individual who drives for results and can take advantage of our competitive bonus structure. You will be responsible for growing the location by effectively executing marketing strategies, increasing lesson sales, improving the customer experience, recruiting strong candidates to join our team, and strengthening our employee and customer retention.

Primary Responsibilities:
Responsible for ensuring the overall profitability of assigned location (increase lesson counts, strengthen retention, increase program enrollment, etc.) in addition to strengthening the overall customer and employee experience.
Responsible for ensuring all team member are maintaining a high level of customer service at all times.
Charged with ensuring the overall operations of the location (aquatics, office, and maintenance) are running efficiently and in line with Waterworks standards at all times.
Ensures all of Waterworks safety measures are upheld and maintained across all departments.
Collaborates with and receives feedback from senior management team to improve current systems in place and to develop and implement new systems to improve the overall quality of swim lessons, office interactions, and additional aquatics programming.
General Qualifications:
BS in Business or equivalent is required.
Previous people management experience is required.
Previous aquatics experience is preferred.
Experience in marketing and/or sales is preferred.
Current certifications in CPR (Adult, Child, Infant), AED, and First Aid.
Must be goal and results driven.
Must be solutions oriented.
Must showcase ability to coach, train and motivate employees.
Must be energetic, outgoing, and a quick learner.
Must have a positive attitude.
Join Our Team! Heres Why:


We offer competitive compensation and offer an aggressive bonus program because we like to reward hard work.
Stable hours. Get the hours you need. Best of all, get those hours while working in a fun and positive workplace.
Additional benefits. We offer medical, dental, vision, disability, life insurance, and 401K. We provide company sponsored events, incentive programs, team building events, appreciation days, and more. And of course, free food. Who doesnt like that?",19 hours ago
Administrative Analyst - Billing Budgeting Contracts,The AZEK Company,Ziprecruiter,"Chicago, IL",Contract,https://www.ziprecruiter.com/ek/l/AAJT8JtbKxPclsSeVYeVsrZak6KeeaYzDthlnC9yATnEM0Uu70UCENzTtnV14rLhxxgRTTgie1YIQVr8gRk0bkidHC-7gvnGJas2H4dbrXanOsi1YdWWRGtOUmaJMO_xM9z6tou39qvNjbPiJo9b3gFHltpW6ZfkweO_XvQu5lDWB-pn0HO5EyVFEvdDY_Xg94Fe?pageType=perl_serp,,Today
Cloud Database Architect (AWS),Proliance Consulting,Ziprecruiter,"Seattle, WA",Contract,https://www.ziprecruiter.com/ek/l/AAKDoyotAC3IT0kJVkb-VcyCIPRIBSAyE3GZj4gEgQZnBdIe3o1DYdI2_b6OaDgZif_e49CmnwXuxRkpcSEGfioBYHVZd3ihuqgVCrOuy4G2dlwxrYYIZMmDf_qgx-tNyMFi1JEV-lcitJg43do_DBTbIzgn0yyW--KZbM1c0HNPJeFyBjvwafoCk0ageIX-kaHX?pageType=perl_serp,,Today
Customer Success Manager,Bridge Legal,Ziprecruiter,"Chicago, IL",Contract,https://www.ziprecruiter.com/ek/l/AALHNguujuTPuhs59wonK8x7FxMIUu2sEV2zJVxW1ir19SIxsN9NcaWxr1Z8-Y7NacIaNNhDR80hn4UbKxsJYMwixlGlqYjxkwg6rxISt68VmvOPmHnsAdP34Hc64ys8R5HQ04BP1Ij9uwdJAORo6TBb6LRomCNmnWqy_TGJBdUKnGA5JJyOhuJnQ1q1LTflqtnvKQ?pageType=perl_serp,,Today
Marketing Graduate,IMI,Ziprecruiter,"Crete, IL",Contract,https://www.ziprecruiter.com/ek/l/AAKaqUGQSFqU24SOSuxdlXiDvKEa-WsBwEIb0z1eOWVjOGsLvogd3ysGNv430Nknyh-LCF6HNycUrKyniCFqG3iNbWlOOIPSHqQOOM5z0VoWRr5uWoCVIb9H9oivlt6ca9H7et-OnM1ObrTrPKudJdhOK7kQh76UqCM8a5jeLuGTIS5814YmFDvzoy1vJuwny-Rfig?pageType=perl_serp,,Today
Housekeeping Coordinator,Marriott International,Ziprecruiter,"Rancho Mirage, CA",Contract,https://www.ziprecruiter.com/k/l/AALTFOyig2h13xyW0dzzn5nVb1CdFAWUONCeUvucnTZSLKGFYdKe0HaRQAxfaoGWNph4ss-hRoQ1mN5CnlSQyxplvhvSlY1PgWDkdJEEN-I9WXuuv2wP-1XGdqqS0taFlubJKlkqjDk-gTIz6usysmD1vwjU5PVIKTsgbXfZ8yCARtcWMsyrejurmITEF02bauPOiQ?pageType=perl_serp,"JOB SUMMARY
 Run sold room reports, verify room status, determine discrepant rooms, prioritize room cleaning, and update status of departing guest rooms. Assist Housekeeping management in managing daily activities. Act as a liaison to coordinate the efforts of Housekeeping, Engineering, Front Office, and Laundry. Document and resolve issues with discrepant rooms with the Front Desk. Prepare and distribute room assignments to Housekeeping staff. Record, monitor, and update list of 'Do Not Disturb' rooms. Ensure that vacant dirty rooms are cleaned by the necessary time and assign rush rooms and rooms previously on the 'Do Not Disturb' list. Complete required Housekeeping paperwork.
 Follow all company and safety and security policies and procedures; report any maintenance problems, safety hazards, accidents, or injuries; complete safety training and certifications. Ensure uniform and personal appearance are clean and professional; maintain confidentiality of proprietary information; protect company assets. Welcome and acknowledge all guests according to company standards; anticipate and address guests' service needs; thank guests with genuine appreciation. Ensure adherence to quality expectations and standards. Develop and maintain positive working relationships with others; support team to reach common goals; listen and respond appropriately to the concerns of other employees. Speak with others using clear and professional language; prepare and review written documents accurately and completely. Enter and locate work-related information using computers. Stand, sit, or walk for an extended period of time. Move, lift, carry, push, pull, and place objects weighing less than or equal to 10 pounds without assistance. Perform other reasonable job duties as requested by Supervisors.
 The pay range for this position is $18.75 to $19.25 per hour and offers health care benefits, flexible spending accounts, 401(k) plan, earned paid time off and/or sick leave, life insurance, disability coverage, and other life and work wellness benefits. Benefits may be subject to generally applicable eligibility, waiting period, contribution, and other requirements and conditions. 
 Marriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law. Marriott International considers for employment qualified applicants with criminal histories consistent with applicable federal, state and local law.
At more than 100 award-winning properties worldwide, The Ritz-Carlton Ladies and Gentlemen create experiences so exceptional that long after a guest stays with us, the experience stays with them. As the premier worldwide provider of luxury experiences, we set the standard for rare and special luxury service the world over. We invite you to explore The Ritz-Carlton.",8 hours ago
Evening Customer Service Delivery Driver / New Denver Kroger Fulfillment Center! ($22.00),Kroger,Ziprecruiter,"Aurora, CO",Contract,https://www.ziprecruiter.com/k/l/AALOAZxt1SLOM3J7AdLhtE0WDOgPX3c4MvLRgQwPxktv22TG0cAGGkjp1R3868rTfkVpUXk5BNEvc2zSFKFWnF2BGYOrRBM-nPxzecHDngK-xYQ5plfKqftbGL6AgBHH9zh26a4U_Zi6fDK6K2slPTHH6MOdanrO724hO0vBbzB6S4ksidE-muuH9AFK7qAOm5G7rQ?pageType=perl_serp,"Company Name: Kroger Logistics
Position Type: Employee
FLSA Status: Non-Exempt
  Position Summary
Serve as brand ambassador, providing excellent customer service while delivering customer orders to the home. Drive a company delivery vehicle showing safe, efficient driving behavior and following Kroger's driving standards. Demonstrate the company's core values of respect, honesty, integrity, diversity, inclusion and safety.
Essential Job Functions
Provide excellent customer service while delivering orders to the customer
Act as a brand ambassador when discussing Kroger's Seamless Experience and delivery process with customers
Ensure a high degree of professionalism and personal presentation when interacting with customers
Drive a company vehicle safely and in accordance to Kroger's driving standards
Ensure customer orders are delivered on time and in good condition, resolving any issues that may occur
Maintain customer communication while in route to inform them of any issues or changes to their delivery in adherence with Kroger delivery standards
Control and maintain an accurate record of customer deliveries
Assist fellow drivers that may encounter difficulties while out delivering
Ensure that goods are kept within the correct temperature guidelines; monitor and record temperatures to follow food health and safety regulations
Handle product safely and in accordance with food safety guidelines; record any serious breakages or contamination issues and report to supervisor
Complete pre-inspections check of company vehicle before use and report any defects to supervisor
Operate company provided technology devices for mapping and customer interaction
Must be able to perform the essential job functions of this position with or without reasonable accommodation
Minimum Position Qualifications
Valid driver's license
Excellent communication and customer service skills
Must have a good driving record
Ability to operate a delivery van and handheld tablet device
Must be able to lift up to 50 lbs. with or without reasonable accommodation
Must be at least 21 years old
Must annually pass a DOT regulated medical exam
Desired Previous Experience/Education
High School Diploma or GED
May require chauffer's license in some states
Any customer service experience
Any delivery driver experience
 Education Level: High School Diploma/GED Desired
Required Certifications/Licenses: Driver's License
Position Type: Full-Time 
Shift(s): Evening
Regions: Mountain
States: Colorado
Keywords: Customer Service, Delivery, Fulfillment, Driver, Logistics
 Jobs at Kroger Logistics: Kroger Logistics is a best-in-class supply chain team that services our more than 2,500 grocery and convenience stores that stretch coast-to-coast across the U.S., including Alaska. We are comprised of more than 30 distribution centers, regional freight centers, transportation and office locations. In Kroger Logistics, we offer career opportunities in Safety, Professional Driving, Warehouse Operations, International Logistics, Engineering, Supply Chain and Human Resources. If you are looking for an ever-changing, fast-paced environment focused on supporting our Customer 1st Strategy, we welcome your online application.
 Company Overview: Kroger Family of Companies employs nearly half a million associates who serve over 11 million customers daily through a seamless shopping experience under a variety of banner names.  At The Kroger Co., we are Fresh for Everyone™ and dedicated to our Purpose: To Feed the Human Spirit®.  We are committed to creating #ZeroHungerZeroWaste communities by 2025.  Careers with The Kroger Co. and our family of companies offer competitive wages, flexible schedules, benefits and room for advancement.
 Posting Notes:  CO || Aurora || 6125 N. Jackson Gap St. || 80019 || Kroger Logistics || None || Logistics/Supply Chain; Manufacturing; Operations || Employee || Non-Exempt || Full-Time || Driver's License ",2 hours ago
Associate Product Manager Durables,Pampered Chef,Ziprecruiter,"Addison, IL",Contract,https://www.ziprecruiter.com/ek/l/AAJqxqfG1F2R6FQhv7melTq9-22tO7XYfcOmGpmjiARVJ-dOdswrNeepjZSTsG6kcDZeVGVDxsLu0sgyjNrSDx5oiNB1ASbn7NasVSrfeOxR46Mfx4lLGgUCQF_nHbcMFgzwZuxabBKHbOMGz_YCDgTE8BLiIC8rKI1wwKVSPTV6fFfUwGJht8qlTfSH_v_8IHtAZg?pageType=perl_serp,,Today
Purchasing Manager,"Four Wheel Campers, LLC",Ziprecruiter,"Woodland, CA",Contract,https://www.ziprecruiter.com/ek/l/AAJEwOkOgrVCGexcHXKmewpO-zqI1zjztNYwafLdYW1EsDeherUsjRBGM__24xIvBfzUJV75g_rJKMGmY7n0OdkqfQXZXloDqlXxXZ5B8XBnFJzcO1m3yJlhAS3WQE6RzFVa5w1BMva-aYxSQqcukS4j3RlHKTrSSfygtq5VeTPejvihgyUNmyYortjSUBAC2FF4Vg?pageType=perl_serp,,Today
Meat - Fresh Plant Administrative Assistant,"H-E-B, L.P.",Ziprecruiter,"San Antonio, TX",Contract,https://www.ziprecruiter.com/k/l/AAJ1oSEUkYR5TUheOcu-2a95ubfqkyURkSBhKV4BELqciahbZTBqoXOIHK9pnz3Z2ea_tm9mQm63EZ9YVVZHQy4dAnPG8VgnT_49mXLYyT3M-hzjHBk8Z7bdYip_5mIHbvqjFVTFqvPw8VBwZkIEGKRXWI11u9uJMlMiRoIhfV1Be-CA4ldWgskQV9ArHWjDVoH5VQ?pageType=perl_serp,"H-E-B is one of the largest, independently owned food retailers in the nation operating over 420+ stores throughout Texas and Mexico, with annual sales generating over $34 billion. Described by industry experts as a daring innovator and smart competitor, H-E-B has led the way with creative new concepts, outstanding service and a commitment to diversity in our workforce, workplace and marketplace. H-E-B offers a wealth of career opportunities to our 145,000+ Partners (employees), competitive compensation and benefits program and comprehensive training that lead to successful careers.

Here at H-E-B, you may be surprised to find designers, buyers, lawyers, accountants, engineers, architects, auditors, technical writers, and EMTs. We need energetic and motivated Partners willing to work hard and have fun, and we welcome you to join our community where People come first.

As an Administrative Assistant, you will provide administrative support to leadership, management, a department, and / or division or business unit.

Once you're eligible, you'll become an Owner in the company, so we're looking for commitment, hard work, and focus on quality and Customer service. 'Partner-owned' means our most important resources--People--drive the innovation, growth, and success that makes H-E-B The Greatest Retailing Company.

Do you have a:
HEART FOR PEOPLE... a passion for working with internal and external customers?
HEAD FOR BUSINESS... a desire to work in a fast-paced environment?
PASSION FOR RESULTS... a strong sense of urgency? initiative?

We are looking for:
- 2 years of experience in an office environment
- organization, prioritization, and multi-tasking skills
- an ability to exercise sound judgment and decision-making

What is the work?
Administration:
- Based on Leader's needs, reviews calendar / upcoming meetings, gathers pre-work, and conducts analysis to prep Leaders for meetings
- Composes general correspondence and prepares documents such as memos and email as directed
- Documents and resolves escalated inquiries
- Forwards calls and matters to others in the organization / department as necessary
- Makes decisions within policy guidelines on Leader's behalf
- Prepares and edits complex documents and presentations that are representative of Leader's style, H-E-B culture, and appropriate for the situation
- Arranges travel, coordinates events, and schedules meetings as directed
- Distributes mail; maintains office supplies
- Performs clerical duties such as filing, typing, and copying documents

What is your background?
- A related degree or comparable formal training, certification, or work experience
- 2 - 4 years of experience in an office environment, or comparable experience
- Working knowledge of MS Office Suite
- Working knowledge in the operation, maintenance of office equipment (e.g., copiers / printers, fax machines, conference room audio / video equipment, etc.)

Do you have what it takes to be a fit as an H-E-B Administrative Assistant?
- Good verbal and written communication skills, including but not limited to proper use of grammar, spelling, and punctuation
- Ability to organize, prioritize; attention to detail
- Ability to handle multiple tasks simultaneously in a fast paced work environment, work well and remain composed in stressful situations
- Ability to exercise judgment and employ basic reasoning skills within scope of established practices / policies; direction only required when issues arise outside of known precedent
- Self-motivated, professional, and conscientious

Can you...
- Function in a fast-paced retail and office environment
- Demonstrate flexibility in the role, e.g., staying late as dictated by the business
- Lift up to 50 lbs, e.g., box of paper

11-2015",9 hours ago
Director of Communications,Northshore Community Church,Ziprecruiter,"Kirkland, WA",Contract,https://www.ziprecruiter.com/ek/l/AALI61exYLZexb5qiwOdQCJQExxMoS_fpyAK2I_u7Q-TxICk7umUqrl-zk_afp5FVyYRPk413IWkK2k47n6HcJNF0uMxGXqOQJd2u3eu1Zdtzd8BTYfQiFJHFy8gz96_MSvP6bpW3AbDCkH3da2MMx7tQuJC_3mLqEUGYIsLsVRH3yFsudFP4X5kT6O8wjWPdUUTiw?pageType=perl_serp,,Today
"Second Vice President, Project Manager, OMN",Northern Trust Asset Servicing,Ziprecruiter,"Chicago, IL",Contract,https://www.ziprecruiter.com/ek/l/AAKbJSYOqYFr_4WmwbWZYFtuBNmrO-MT-PBIR1ld7FKoToLTPCXUXXbqDLJrouyvs6bhHLCVI7FtTieZc3Q46Bma3kPDEH_D7_XM3zDDNjTYjOCd_EXrukPWfQFjSKnBwxpbjP4qQmq3tsZkbBXPLgpHD5xYUtsmipPXUljfzJrLCzeSYQUAwcqWOi2vfk4V9g3zIw?pageType=perl_serp,,Today
Product Marketing Manager (Aerospace),JAE Electronics,Ziprecruiter,"Sugar Land, TX",Contract,https://www.ziprecruiter.com/ek/l/AALZGAEdGzKDQL15Vz8HaMvcjoJ2e51NZH14Wcm0JCr9TkGdirCe9iM8vUmTQqeMrGRJ-FX6vpQj8gkkVHG2P0Eq8lm3N4LJLFaO0eveAIScnZHst1-h_EaMLcoluyKr5BeGytOYF0FeiF9xmiJP8KBnqB6U2M4tu31ZD1mQYbjN2B1PH4-JubHslaiwHhXJY60TKQ?pageType=perl_serp,,Today
Pricing Analyst,NOVIPAX,Ziprecruiter,"Oak Brook, IL",Contract,https://www.ziprecruiter.com/ek/l/AAIwiS6uGZ9vSI4FVbVVQJsy5p99R0aw20jHiF70oYiRYmXAj0no0yc1zrvZzWW_oPcdEpW5BEqJ2Up8v5uLDmx6hA7Q9iPVadR0o2bY9cRc9F3LzsMilaw8IkPJ0kr-EmUsvEE18OO42eojQaBxZqJw7lyffDddA7eywpSJ_l9EnA5OZC-dWCLF_EmNIQdZkXfbtQ?pageType=perl_serp,,Today
User Acquisition Manager,Yotta Games,Ziprecruiter,"El Segundo, CA",Contract,https://www.ziprecruiter.com/ek/l/AALdnyS3J_k491RTkAPrt_zIF32qWt1Wz2eRdU-EOizYMlFutoUygRQco-UtNmyxs6rlJeWj6Kyf5Q82p4oMO_g5LCDE1gaibfFOrc9_160qTHjHHO2k6yxulpJW-kbemxnwRJvn1ioN28_pZ4GmAgigjArVQD74x0caCmFhyfQbGZvqcoSiyVu8LRnypTTohH9p?pageType=perl_serp,,Today
Plant Operations Supervisor -- Full-Time,Rusco Manufacturing,Ziprecruiter,"Machesney Park, IL",Contract,https://www.ziprecruiter.com/k/l/AAJmGwKWqpNApb4zlOIAbgd9QdCyR4MjUOWN160fJjjrO124EhJxlQuq3ISuV8PPXI-al3SdD0W1FFaNB1MRbi9-3xGv747yJ_fwXhTOBJEwhb5MFBLd6xiHyRgKzuSMwylCAUtAktaSDy55S5_jxywQK4NXbvNZh6EgiD0ZqiFx3tBS4G_yRJCMv7KBeFHQT3dB?pageType=perl_serp,"A prominent firm in Machesney Park, IL is looking for a Plant Operations Supervisor -- Full-Time for a 1st shift opportunity.
Responsibilities:
Organize the deployment of resources (equipment, personnel, materials and systems) in order to meet performance objectives.
Construct a daily job assignment list for the department.
Communicate to production personnel regarding performance goals, performance needs, and safety regulations.
Accountable for training new hires on all areas of the shop floor, operations, and machinery.
Qualifications:
Must possess a broad understanding of manufacturing, production shops, process enhancement, and manufacturing equipment and machines.
Previous CNC machine shop experience highly desired.
Must possess prior administration experience in a production manufacturing environment.
Must be able to work extra hours when necessary, 6 day work week is typical.
Must have sound knowledge of safety regulations, quality inspection systems and processes, and lean manufacturing knowledge.
You should be adept in:
Machine Setups for Production Runs
Blueprint Reading
Quality Inspection Experience
PLC Troubleshooting Skills
Creating Preventive Maintenance Plans
Mechanical Troubleshooting Skills
PLC Programming Experience
Lean Manufacturing Principles
Six Sigma Experience
Machines & technologies you'll use:
CNC Mill (3-4 axis VMC)
CNC Lathe (2-4 axis) (Mazak)
Manual Vertical Mill
CNC Swiss Lathe (Star)
ERP Software
CNC Mill (5+ axis VMC)
CNC Lathe (5+ axis) (Mazak)
A leading business in Machesney Park, IL is seeking a Plant Operations Supervisor -- Full-Time for a 1st shift opportunity.
Responsibilities:
Organize the deployment of resources (equipment, personnel, materials and systems) in order to reach performance goals.
Construct a daily job assignment list for the department.
Communication to production personnel regarding performance objectives, performance needs, and safety regulations.
Accountable for training new hires on all areas of the shop floor, operations, and machinery.
Qualifications:
Must possess a wide understanding of manufacturing, production shops, process improvement, and manufacturing equipment and machines.
Previous CNC machine shop experience highly desirable.
Must possess prior management experience in a production manufacturing environment.
Must be able to work extra hours when necessary, 6 day work week is typical.
Must have sound knowledge of safety practices, quality inspection systems and processes, and lean manufacturing knowledge.
You should be proficient in:
Machine Setups for Production Runs
Blueprint Reading
Quality Inspection Experience
PLC Troubleshooting Skills
Creating Preventive Maintenance Plans
Mechanical Troubleshooting Skills
PLC Programming Experience
Lean Manufacturing Principles
Six Sigma Experience
Machines & technologies you'll use:
CNC Mill (3-4 axis VMC)
CNC Lathe (2-4 axis) (Mazak)
Manual Vertical Mill
CNC Swiss Lathe (Star)
ERP Software
CNC Mill (5+ axis VMC)
CNC Lathe (5+ axis) (Mazak)
Salary info:
$31 - $38 / hr",12 hours ago
Quantitative Researcher - Chicago,Hunter Bond,Ziprecruiter,"Chicago, IL",Contract,https://www.ziprecruiter.com/ek/l/AALOQUkyWhUFqPb46tvpMJVyzKCensKl-UA8JndeVzdNcMekEz6ezgKsSVm-YrY_wQsGTEF9n391valdFOTnmgXQ382bp_tr8mZzGRmyxNifBw5Evzn4-QfZmY7-kB6btQupbZiiJlxhnSnnMJApAI74zwxodXWuH04fXuGytpLg9tkGF67Z9MNLYucsuX31RAa8?pageType=perl_serp,,Today
Marketing Manager,BURDLIFE® Jewelry,Ziprecruiter,"Houston, TX",Contract,https://www.ziprecruiter.com/ek/l/AAKTfLQz2T57Z05I6HKflkHMYSMdI37YIV7eGBC0DBaDtCfXXf_s0zKTeUYlOn5pMpt-vvxk5BwD6jfXytdx5z7W0o5S-RNGbKKsY1hcAHqswxoDTARuI-RqQ-X9G3uoQL3B1AE3TkMg8JpETnDGbxA9YMNaTPi6yHAO-mwIENW0amZH9leWsLsmrERc5UIH9Ww7?pageType=perl_serp,,Today
Financial Analyst,Xerox,Ziprecruiter,"Wilsonville, OR",Contract,https://www.ziprecruiter.com/ek/l/AAINJaC4G0Gwtq9RDUc9qXwzhl2z-cxLFxnKGsnDiJPL_J2GnbZp6dOsScGYPNmsE7tufq9lI9FnqWYqb4mPhiMwUQbP2UMEOaSgl0TxRaTTvdgii3ivmPdr97XUYhruu1B7QvaQwV9zEPZr8Kx1n5MUakfk7zelnsjE8xIN4dzkBsUwCVnfQXzmGLICkCbbcNJl?pageType=perl_serp,,Today
